,Symbol,Company,Earnings Call Time,EPS Estimate,Reported EPS,Surprise(%),Earnings Date
14,RAMP,Liveramp Holdings Inc,After Market Close,-0.09,-0.03,66.67,2020-02-05
20,RAND,Rand Capital Corp,Time Not Supplied,,,,2020-03-09
95,RAPT,Rapt Therapeutics Inc,Before Market Open,-0.69,-0.82,-18.84,2020-03-30
45,RARE,Ultragenyx Pharmaceutical Inc,TAS,-1.65,-1.62,1.82,2020-02-13
2,RARX,Ra Pharmaceuticals Inc,Before Market Open,-0.63,-0.79,-25.4,2020-02-27
95,RAVE,Rave Restaurant Group Inc,TAS,,,,2020-02-12
22,RAVN,Raven Industries Inc,TAS,0.05,0.09,80.0,2020-03-23
29,RBB,RBB Bancorp,After Market Close,0.51,0.53,3.92,2020-01-27
87,RBBN,Ribbon Communications Inc,TAS,0.29,0.27,-6.9,2020-02-19
15,RBC,Regal Beloit Corp,TAS,1.23,1.25,1.63,2020-02-03
10,RBCAA,Republic Bancorp Inc,TAS,0.84,0.89,5.95,2020-01-24
19,RBCN,Rubicon Technology Inc,Time Not Supplied,,,,2020-03-23
7,RBKB,Rhinebeck Bancorp Inc,After Market Close,,,,2020-02-07
44,RBNC,Reliant Bancorp Inc,After Market Close,0.39,0.47,20.51,2020-01-23
11,RBNC,Reliant Bancorp Inc,TAS,0.39,0.47,20.51,2020-01-24
35,RC,Ready Capital Corp,TAS,0.41,0.43,4.88,2020-03-11
2,RCII,Rent-A-Center Inc,TAS,0.57,0.58,1.75,2020-02-24
15,RCKT,Rocket Pharmaceuticals Inc,Before Market Open,-0.49,-0.39,20.41,2020-03-05
30,RCKY,Rocky Brands Inc,After Market Close,0.47,0.68,44.68,2020-02-25
31,RCL,Royal Caribbean Cruises Ltd,TAS,1.42,1.42,,2020-02-04
56,RCM,R1 RCM Inc,After Market Close,0.04,0.01,-75.0,2020-02-20
18,RCMT,R C M Technologies Inc,After Market Close,0.13,0.08,-38.46,2020-03-04
29,RCMT,R C M Technologies Inc,TAS,0.13,0.08,-38.46,2020-03-05
60,RCON,Recon Technology Ltd,Before Market Open,,,,2020-02-28
11,RCUS,Arcus Biosciences Inc,TAS,-0.51,-0.38,25.49,2020-03-05
66,RDCM,Radcom Ltd,TAS,-0.14,-0.04,71.43,2020-02-13
68,RDFN,Redfin Corp,After Market Close,-0.12,-0.08,33.33,2020-02-12
10,RDHL,Redhill Biopharma Ltd,Before Market Open,-0.24,-0.35,-45.83,2020-03-04
79,RDIB,Reading International Inc,Time Not Supplied,,,,2020-03-16
36,RDIB,Reading International Inc,Time Not Supplied,,,,2020-03-18
4,RDN,Radian Group Inc,TAS,0.77,0.86,11.69,2020-02-05
95,RDNT,RadNet Inc,TAS,0.15,0.21,40.0,2020-03-12
87,RDUS,Radius Health Inc,After Market Close,-0.77,-0.54,29.87,2020-02-27
79,RDVT,Red Violet Inc,After Market Close,,,,2020-03-12
34,RDWR,Radware Ltd,TAS,0.24,0.23,-4.17,2020-02-12
53,RE,Everest Re Group Ltd,TAS,2.64,3.2,21.21,2020-02-10
30,REAL,RealReal Inc,After Market Close,-0.19,-0.17,10.53,2020-02-25
1,RECN,Resources Connection Inc,TAS,0.3,0.38,26.67,2020-01-02
66,REDU,RISE Education Cayman Ltd,After Market Close,0.08,0.17,112.5,2020-03-12
38,REED,Reed's Inc,TAS,-0.08,-0.09,-12.5,2020-03-12
39,REED,Reed's Inc,After Market Close,-0.08,-0.09,-12.5,2020-03-12
14,REFR,Research Frontiers Inc,TAS,,,,2020-03-12
37,REG,Regency Centers Corp,TAS,0.4,0.24,-40.0,2020-02-12
80,REGI,Renewable Energy Group Inc,After Market Close,2.56,11.5,349.22,2020-03-05
80,REGN,Regeneron Pharmaceuticals Inc,TAS,6.92,7.5,8.38,2020-02-06
65,REI,Ring Energy Inc,After Market Close,0.14,0.17,21.43,2020-03-16
14,RELL,Richardson Electronics Ltd,After Market Close,0.02,-0.05,-350.0,2020-01-08
20,RELL,Richardson Electronics Ltd,TAS,0.02,-0.05,-350.0,2020-01-09
32,RELV,Reliv International Inc,TAS,,,,2020-03-27
68,REPH,Recro Pharma Inc,Time Not Supplied,-0.25,0.61,344.0,2020-03-04
16,REPL,Replimune Group Inc,Before Market Open,-0.36,-0.46,-27.78,2020-02-13
40,RES,RPC Inc,TAS,-0.11,-0.07,36.36,2020-01-29
18,RESI,Front Yard Residential Corp,TAS,-0.43,-0.47,-9.3,2020-02-28
66,RESN,Resonant Inc,TAS,-0.19,-0.18,5.26,2020-03-10
48,RETA,Reata Pharmaceuticals Inc,After Market Close,-5.15,-5.91,-14.76,2020-02-19
0,RETC,12 Retech Corp,Before Market Open,,,,2020-01-15
45,REV,Revlon Inc,TAS,,0.44,,2020-03-09
51,REVG,REV Group Inc,TAS,-0.05,-0.04,20.0,2020-03-04
6,REX,REX American Resources Corp,Before Market Open,0.19,0.7,268.42,2020-03-26
0,REXR,Rexford Industrial Realty Inc,After Market Close,0.07,0.18,157.14,2020-02-11
34,REYN,Reynolds Consumer Products Inc,TAS,0.55,0.58,5.45,2020-03-10
92,REZI,Resideo Technologies Inc,After Market Close,0.28,0.39,39.29,2020-02-26
13,REZI,Resideo Technologies Inc,TAS,0.28,0.39,39.29,2020-02-27
6,RF,Regions Financial Corp,TAS,0.39,0.39,,2020-01-17
70,RFIL,RF Industries Ltd,TAS,0.02,,-100.0,2020-03-12
6,RFL,Rafael Holdings Inc,After Market Close,,,,2020-03-05
25,RFP,Resolute Forest Products Inc,TAS,-0.34,-0.59,-73.53,2020-01-30
59,RGCO,RGC Resources Inc,After Market Close,0.33,0.49,48.48,2020-02-03
33,RGCO,RGC Resources Inc,TAS,0.33,0.49,48.48,2020-02-07
11,RGEN,Repligen Corp,TAS,0.18,0.2,11.11,2020-02-20
9,RGLD,Royal Gold Inc,TAS,0.68,0.63,-7.35,2020-02-05
69,RGLS,Regulus Therapeutics Inc,TAS,-0.24,-0.23,4.17,2020-03-12
2,RGNX,Regenxbio Inc,TAS,-0.44,-0.72,-63.64,2020-02-26
3,RGP,Resources Connection Inc,TAS,,,,2020-01-02
77,RGR,Sturm Ruger & Company Inc,TAS,,,,2020-02-19
12,RGRX,RegeneRx Biopharmaceuticals Inc,After Market Close,,,,2020-03-27
27,RGS,Regis Corp,TAS,-0.03,0.13,533.33,2020-02-03
23,RH,RH,TAS,3.59,3.72,3.62,2020-03-30
48,RHDGF,Retail Holdings NV,After Market Close,,,,2020-03-26
29,RHE,Regional Health Properties Inc,TAS,,,,2020-03-27
33,RHI,Robert Half International Inc,TAS,0.98,0.98,,2020-01-30
39,RHNO,Rhino Resource Partners LP,Time Not Supplied,,,,2020-03-27
22,RHP,Ryman Hospitality Properties Inc,TAS,0.88,0.85,-3.41,2020-02-25
50,RIBT,RiceBran Technologies,After Market Close,-0.12,-0.11,8.33,2020-03-24
23,RICK,RCI Hospitality Holdings Inc,Before Market Open,0.64,0.62,-3.13,2020-02-13
24,RICK,RCI Hospitality Holdings Inc,TAS,0.64,0.62,-3.13,2020-02-13
85,RICK,RCI Hospitality Holdings Inc,After Market Close,0.64,0.62,-3.13,2020-02-27
17,RIG,Transocean Ltd,TAS,-0.3,-0.43,-43.33,2020-02-17
32,RIGL,Rigel Pharmaceuticals Inc,After Market Close,-0.08,-0.1,-25.0,2020-02-27
16,RILY,B. Riley Financial Inc,TAS,,,,2020-03-03
17,RILY,B. Riley Financial Inc,After Market Close,,,,2020-03-03
7,RIOT,Riot Blockchain Inc,TAS,,,,2020-03-25
24,RIVE,Riverview Financial Corp,Time Not Supplied,,,,2020-01-31
65,RJF,Raymond James Financial Inc,After Market Close,1.93,1.89,-2.07,2020-01-22
4,RKDA,Arcadia Biosciences Inc,After Market Close,-0.57,-0.5,12.28,2020-03-25
69,RL,Ralph Lauren Corp,TAS,2.45,2.86,16.73,2020-02-04
71,RLGT,Radiant Logistics Inc,TAS,0.13,0.12,-7.69,2020-02-10
72,RLGT,Radiant Logistics Inc,After Market Close,0.13,0.12,-7.69,2020-02-10
53,RLGY,Realogy Holdings Corp,TAS,0.09,0.2,122.22,2020-02-25
67,RLH,Red Lion Hotels Corp,TAS,-0.16,-0.32,-100.0,2020-02-27
54,RLI,RLI Corp,TAS,0.59,0.63,6.78,2020-01-22
66,RLJ,RLJ Lodging Trust,TAS,0.07,0.17,142.86,2020-02-25
61,RM,Regional Management Corp,TAS,1.11,1.38,24.32,2020-02-25
39,RMAX,Re/Max Holdings Inc,TAS,0.46,0.47,2.17,2020-02-20
19,RMBI,Richmond Mutual Bancorporation Inc,After Market Close,,,,2020-01-31
1,RMBL,RumbleON Inc,After Market Close,-0.38,-0.66,-73.68,2020-03-30
59,RMBS,Rambus Inc,TAS,0.25,0.28,12.0,2020-01-27
3,RMCF,Rocky Mountain Chocolate Factory Inc (Delaware),Before Market Open,,,,2020-01-13
59,RMD,ResMed Inc,TAS,1.02,1.21,18.63,2020-01-30
67,RMED,Ra Medical Systems Inc,Time Not Supplied,-1.15,-0.72,37.39,2020-03-10
80,RMNI,Rimini Street Inc,After Market Close,0.08,0.05,-37.5,2020-03-16
33,RMR,RMR Group Inc,Time Not Supplied,0.58,0.58,,2020-02-06
49,RMTI,Rockwell Medical Inc,After Market Close,-0.12,-0.11,8.33,2020-03-12
58,RMTI,Rockwell Medical Inc,Before Market Open,-0.12,-0.11,8.33,2020-03-12
25,RNDB,Randolph Bancorp Inc,Time Not Supplied,0.19,0.16,-15.79,2020-02-25
61,RNET,RigNet Inc,TAS,-0.04,0.04,200.0,2020-03-04
70,RNG,RingCentral Inc,After Market Close,0.21,0.22,4.76,2020-02-10
55,RNGR,Ranger Energy Services Inc,After Market Close,-0.01,-0.01,,2020-02-27
9,RNR,Renaissancere Holdings Ltd,TAS,0.75,0.52,-30.67,2020-02-04
31,RNST,Renasant Corp,TAS,0.66,0.67,1.52,2020-01-21
24,RNVA,Rennova Health Inc,After Market Close,,,,2020-02-21
30,RNWK,RealNetworks Inc,TAS,,,,2020-02-05
20,ROAD,Construction Partners Inc,Before Market Open,0.11,0.11,,2020-02-07
32,ROCK,Gibraltar Industries Inc,TAS,0.58,0.69,18.97,2020-02-28
76,ROG,Rogers Corp,TAS,1.06,1.14,7.55,2020-02-20
52,ROIC,Retail Opportunity Investments Corp,TAS,0.09,0.09,,2020-02-18
18,ROK,Rockwell Automation Inc,TAS,2.1,2.11,0.48,2020-01-29
52,ROKU,Roku Inc,After Market Close,-0.14,-0.13,7.14,2020-02-13
39,ROL,Rollins Inc,TAS,0.17,0.16,-5.88,2020-01-29
20,ROLL,RBC Bearings Inc,TAS,1.24,1.22,-1.61,2020-02-04
40,ROP,Roper Technologies Inc,TAS,3.35,3.39,1.19,2020-01-30
58,ROST,Ross Stores Inc,TAS,1.25,1.28,2.4,2020-03-03
26,ROYT,Pacific Coast Oil Trust,After Market Close,0.05,,,2020-03-26
15,RP,RealPage Inc,TAS,0.47,0.48,2.13,2020-02-27
2,RPAI,Retail Properties of America Inc,TAS,0.03,0.08,166.67,2020-02-18
41,RPAY,Repay Holdings Corp,After Market Close,,,,2020-03-16
73,RPD,Rapid7 Inc,TAS,-0.01,0.03,400.0,2020-02-10
20,RPM,RPM International Inc,TAS,0.73,0.76,4.11,2020-01-08
52,RPT,RPT Realty,TAS,0.04,0.83,1975.0,2020-02-19
10,RQI,Cohen & Steers Quality Income Realty Fund Inc,After Market Close,,,,2020-03-06
32,RRBI,Red River Bancshares Inc,Before Market Open,0.86,0.92,6.98,2020-01-29
74,RRC,Range Resources Corp,TAS,0.03,0.08,166.67,2020-02-27
43,RRD,RR Donnelley & Sons Co,TAS,0.46,0.44,-4.35,2020-02-25
32,RRGB,Red Robin Gourmet Burgers Inc,TAS,-0.17,-0.36,-111.76,2020-02-25
17,RRR,Red Rock Resorts Inc,After Market Close,0.24,0.05,-79.17,2020-02-04
56,RRTS,Roadrunner Transportation Systems Inc,After Market Close,-0.4,-0.26,35.0,2020-03-26
26,RS,Reliance Steel & Aluminum Co,TAS,1.73,2.44,41.04,2020-02-20
53,RSG,Republic Services Inc,TAS,0.88,0.91,3.41,2020-02-13
70,RSLS,ReShape Lifesciences Inc,After Market Close,,,,2020-03-26
72,RSLS,ReShape Lifesciences Inc,TAS,,,,2020-03-26
46,RSSS,Research Solutions Inc,Before Market Open,,,,2020-02-13
86,RST,Rosetta Stone Inc,TAS,-0.33,-0.28,15.15,2020-03-11
53,RTEC,Onto Innovation Inc,Time Not Supplied,,,,2020-02-03
85,RTIX,RTI Surgical Inc,Before Market Open,,,,2020-02-26
8,RTLR,Rattler Midstream LP,After Market Close,0.26,0.27,3.85,2020-02-18
50,RTLR,Rattler Midstream LP,TAS,0.26,0.27,3.85,2020-02-19
81,RTN,Raytheon Co,TAS,3.12,3.16,1.28,2020-01-30
87,RTRX,Retrophin Inc,After Market Close,-0.64,-0.7,-9.37,2020-02-24
52,RTTR,Ritter Pharmaceuticals Inc,After Market Close,,,,2020-03-31
47,RTW,Rtw Retailwinds Inc,TAS,,,,2020-03-19
77,RUBI,Rubicon Project Inc,TAS,0.12,0.17,41.67,2020-02-26
96,RUBY,Rubius Therapeutics Inc,Before Market Open,-0.6,-0.56,6.67,2020-03-12
48,RUHN,Ruhnn Holding Ltd,Before Market Open,,,,2020-03-03
92,RUN,SunRun Inc,TAS,0.21,0.1,-52.38,2020-02-27
82,RUSHA,Rush Enterprises Inc,TAS,0.97,0.64,-34.02,2020-02-12
22,RUTH,Ruth's Hospitality Group Inc,TAS,0.5,0.52,4.0,2020-02-21
75,RVI,Retail Value Inc,After Market Close,,,,2020-03-02
6,RVLV,Revolve Group Inc,Time Not Supplied,0.11,0.12,9.09,2020-02-25
89,RVNC,Revance Therapeutics Inc,After Market Close,-0.97,-0.99,-2.06,2020-02-24
21,RVP,Retractable Technologies Inc,Time Not Supplied,,,,2020-03-30
91,RVRA,Riviera Resources Inc,Before Market Open,0.08,0.25,212.5,2020-02-26
20,RVRA,Riviera Resources Inc,Time Not Supplied,0.08,0.25,212.5,2020-02-27
18,RVSB,Riverview Bancorp Inc,After Market Close,0.19,0.18,-5.26,2020-01-23
71,RVT,Royce Value Trust Inc,After Market Close,,,,2020-03-02
69,RWGE,Regalwood Global Energy Ltd,After Market Close,,,,2020-02-11
79,RWLK,Rewalk Robotics Ltd,TAS,-0.36,-0.49,-36.11,2020-02-20
36,RWT,Redwood Trust Inc,TAS,0.36,0.45,25.0,2020-02-27
22,RWWI,Rand Worldwide Inc,Time Not Supplied,,,,2020-01-15
22,RXMD,Progressive Care Inc,After Market Close,,,,2020-03-31
71,RXN,Rexnord Corp,TAS,0.42,0.48,14.29,2020-01-28
2,RYAM,Rayonier Advanced Materials Inc,TAS,-0.29,0.45,255.17,2020-02-25
69,RYB,RYB Education Inc,After Market Close,0.05,0.01,-80.0,2020-03-30
16,RYFL,Royal Financial Inc,After Market Close,,,,2020-01-14
19,RYI,Ryerson Holding Corp,After Market Close,0.1,0.3,200.0,2020-03-04
33,RYN,Rayonier Inc,TAS,0.09,0.12,33.33,2020-02-05
80,RYTM,Rhythm Pharmaceuticals Inc,Before Market Open,-0.89,-0.78,12.36,2020-03-02
14,RZB,Reinsurance Group of America Inc,TAS,,,,2020-01-28
39,S,Sprint Corp,TAS,-0.05,-0.03,40.0,2020-01-27
43,SABR,Sabre Corp,Before Market Open,0.16,0.16,,2020-02-10
97,SABR,Sabre Corp,Before Market Open,0.16,0.16,,2020-02-26
41,SACH,Sachem Capital Corp,Before Market Open,0.09,0.02,-77.78,2020-03-30
24,SACH,Sachem Capital Corp,TAS,0.09,0.02,-77.78,2020-03-31
28,SAEX,SAExploration Holdings Inc,After Market Close,,,,2020-02-07
57,SAFE,Safehold Inc,TAS,-0.01,,,2020-02-13
58,SAFE,Safehold Inc,Before Market Open,-0.01,,,2020-02-13
97,SAFE,Safehold Inc,TAS,-0.01,,,2020-02-24
65,SAFM,Sanderson Farms Inc,TAS,-0.92,-1.76,-91.3,2020-02-27
49,SAFT,Safety Insurance Group Inc,TAS,1.18,1.44,22.03,2020-02-26
9,SAGE,SAGE Therapeutics Inc,TAS,-3.61,-3.25,9.97,2020-02-27
10,SAGE,SAGE Therapeutics Inc,Before Market Open,-3.61,-3.25,9.97,2020-02-27
23,SAH,Sonic Automotive Inc,TAS,0.88,0.97,10.23,2020-02-19
50,SAIA,Saia Inc,TAS,0.85,0.81,-4.71,2020-02-03
0,SAIC,Science Applications International Corp,TAS,1.34,1.58,17.91,2020-03-26
70,SAIL,SailPoint Technologies Holdings Inc,After Market Close,0.08,0.15,87.5,2020-02-24
71,SAIL,SailPoint Technologies Holdings Inc,TAS,0.08,0.15,87.5,2020-02-24
6,SAL,Salisbury Bancorp Inc,Time Not Supplied,0.99,1.06,7.07,2020-01-24
18,SALM,Salem Media Group Inc,TAS,,-0.08,,2020-03-12
20,SALT,Scorpio Bulkers Inc,Before Market Open,-0.02,2.1,10600.0,2020-01-27
26,SAM,Boston Beer Company Inc,TAS,1.47,1.33,-9.52,2020-02-19
14,SAMG,Silvercrest Asset Management Group Inc,TAS,0.45,,,2020-03-05
44,SANM,Sanmina Corp,TAS,0.69,0.79,14.49,2020-01-27
57,SANW,S&W Seed Co,After Market Close,-0.14,-0.2,-42.86,2020-02-12
10,SAR,Saratoga Investment Corp,After Market Close,0.58,1.37,136.21,2020-01-08
12,SAR,Saratoga Investment Corp,TAS,0.58,1.37,136.21,2020-01-09
39,SASR,Sandy Spring Bancorp Inc,Before Market Open,0.79,0.8,1.27,2020-01-23
74,SATS,EchoStar Corp,TAS,-0.11,-0.55,-400.0,2020-02-20
78,SATSV,EchoStar Corp,Before Market Open,,,,2020-02-19
33,SAVA,Cassava Sciences Inc,TAS,-0.13,-0.08,38.46,2020-03-26
14,SAVE,Spirit Airlines Inc,TAS,1.22,1.24,1.64,2020-02-05
39,SB,Safe Bulkers Inc,TAS,0.05,0.01,-80.0,2020-02-26
70,SBAC,SBA Communications Corp,TAS,0.39,0.59,51.28,2020-02-20
7,SBBP,Strongbridge Biopharma plc,Before Market Open,-0.26,-0.25,3.85,2020-01-09
35,SBBP,Strongbridge Biopharma plc,TAS,-0.26,-0.25,3.85,2020-02-25
36,SBBP,Strongbridge Biopharma plc,Before Market Open,-0.26,-0.25,3.85,2020-02-25
25,SBBX,SB One Bancorp,Time Not Supplied,0.56,0.57,1.79,2020-01-30
32,SBCF,Seacoast Banking Corporation of Florida,TAS,0.5,0.52,4.0,2020-01-23
97,SBFG,SB Financial Group Inc,After Market Close,0.36,0.42,16.67,2020-01-23
28,SBGI,Sinclair Broadcast Group Inc,TAS,1.03,0.47,-54.37,2020-02-26
26,SBH,Sally Beauty Holdings Inc,TAS,0.56,0.47,-16.07,2020-02-06
17,SBKK,Suncrest Bank,TAS,,,,2020-02-03
25,SBLK,Star Bulk Carriers Corp,TAS,0.29,0.36,24.14,2020-02-19
26,SBNY,Signature Bank,TAS,2.7,2.78,2.96,2020-01-21
16,SBOT,Stellar Biotechnologies Inc,Time Not Supplied,,,,2020-02-03
69,SBOW,SilverBow Resources Inc,After Market Close,1.62,2.06,27.16,2020-03-04
10,SBPH,Spring Bank Pharmaceuticals Inc,Time Not Supplied,-0.67,-0.45,32.84,2020-02-14
45,SBRA,Sabra Health Care REIT Inc,TAS,0.2,0.2,,2020-02-24
23,SBSAA,Spanish Broadcasting System Inc,After Market Close,,,,2020-03-30
25,SBSAA,Spanish Broadcasting System Inc,Time Not Supplied,,,,2020-03-30
18,SBSI,Southside Bancshares Inc,TAS,0.57,0.51,-10.53,2020-01-31
44,SBT,Sterling Bancorp Inc,After Market Close,0.25,0.28,12.0,2020-01-29
67,SBUX,Starbucks Corp,TAS,0.76,0.79,3.95,2020-01-28
79,SC,Santander Consumer USA Holdings Inc,TAS,0.37,0.43,16.22,2020-01-29
55,SCCO,Southern Copper Corp,After Market Close,0.5,0.4,-20.0,2020-02-25
19,SCHL,Scholastic Corp,TAS,-0.64,-1.25,-95.31,2020-03-19
23,SCHN,Schnitzer Steel Industries Inc,TAS,-0.16,-0.17,-6.25,2020-01-08
18,SCHW,Charles Schwab Corp,TAS,0.64,0.62,-3.13,2020-01-16
6,SCI,Service Corporation International,TAS,0.6,0.54,-10.0,2020-02-17
86,SCIA,SCI Engineered Materials Inc,Time Not Supplied,,,,2020-02-05
26,SCIL,Scientific Learning Corp,Time Not Supplied,,,,2020-03-09
27,SCKT,Socket Mobile Inc,After Market Close,,,,2020-02-12
51,SCL,Stepan Co,Before Market Open,0.88,1.1,25.0,2020-02-20
52,SCL,Stepan Co,TAS,0.88,1.1,25.0,2020-02-20
41,SCM,Stellus Capital Investment Corp,TAS,0.32,0.36,12.5,2020-03-03
12,SCON,Superconductor Technologies Inc,After Market Close,,,,2020-03-30
27,SCOR,Comscore Inc,TAS,-0.34,-0.31,8.82,2020-02-27
36,SCPH,scPharmaceuticals Inc,Before Market Open,-0.52,-0.58,-11.54,2020-03-24
37,SCPL,Sciplay Corp,After Market Close,0.22,0.23,4.55,2020-02-18
40,SCS,Steelcase Inc,After Market Close,0.32,0.39,21.88,2020-03-24
44,SCS,Steelcase Inc,TAS,0.32,0.39,21.88,2020-03-25
28,SCSC,ScanSource Inc,TAS,0.81,0.77,-4.94,2020-02-04
57,SCTY,Monitronics International Inc,After Market Close,,,,2020-03-26
54,SCU,Sculptor Capital Management Inc,Before Market Open,1.15,1.05,-8.7,2020-02-13
12,SCVL,Shoe Carnival Inc,TAS,0.21,0.24,14.29,2020-03-25
24,SCWX,Secureworks Corp,TAS,-0.01,0.02,300.0,2020-03-27
34,SD,SandRidge Energy Inc,After Market Close,,,,2020-02-26
54,SD,SandRidge Energy Inc,TAS,,,,2020-02-27
62,SDC,SmileDirectClub Inc,After Market Close,-0.09,-0.25,-177.78,2020-02-25
59,SDI,Standard Diversified Inc,TAS,,,,2020-03-16
54,SDLPF,Seadrill Partners LLC,Time Not Supplied,,,,2020-02-27
1,SDPI,Superior Drilling Products Inc,TAS,,,,2020-03-12
53,SDR,Sandridge Mississippian Trust II,Time Not Supplied,,,,2020-03-09
57,SDRL,Seadrill Ltd,Time Not Supplied,-2.21,-1.65,25.34,2020-02-27
88,SDRMU,Sandridge Mississippian Trust II,After Market Close,,,,2020-03-12
1,SDRMU,Sandridge Mississippian Trust II,After Market Close,,,,2020-03-12
79,SE,Sea Ltd,Before Market Open,-0.3,-0.53,-76.67,2020-03-03
22,SEAS,SeaWorld Entertainment Inc,TAS,0.02,-0.31,-1650.0,2020-02-26
58,SEB,Seaboard Corp,After Market Close,,,,2020-02-19
36,SEDG,Solaredge Technologies Inc,TAS,1.24,1.65,33.06,2020-02-19
18,SEE,Sealed Air Corp,TAS,0.74,0.78,5.41,2020-02-11
69,SEIC,SEI Investments Co,TAS,0.85,0.84,-1.18,2020-01-29
36,SELB,Selecta Biosciences Inc,Before Market Open,-0.21,-0.28,-33.33,2020-03-12
37,SELB,Selecta Biosciences Inc,TAS,-0.21,-0.28,-33.33,2020-03-12
84,SELF,Global Self Storage Inc,After Market Close,0.02,,-100.0,2020-03-30
12,SEM,Select Medical Holdings Corp,TAS,0.19,0.31,63.16,2020-02-20
76,SEMG,SemGroup Corp,Time Not Supplied,-0.12,,,2020-02-25
89,SENEA,Seneca Foods Corp,Time Not Supplied,,,,2020-01-30
30,SENEB,Seneca Foods Corp,TAS,,,,2020-02-05
28,SENS,Senseonics Holdings Inc,After Market Close,-0.16,-0.18,-12.5,2020-03-12
73,SERV,Servicemaster Global Holdings Inc,TAS,0.19,0.22,15.79,2020-02-27
23,SESN,Sesen Bio Inc,Before Market Open,-0.08,-0.32,-300.0,2020-03-16
24,SESN,Sesen Bio Inc,TAS,-0.08,-0.32,-300.0,2020-03-16
60,SF,Stifel Financial Corp,TAS,1.61,1.88,16.77,2020-01-30
19,SFBC,Sound Financial Bancorp Inc,After Market Close,,,,2020-01-28
8,SFBS,ServisFirst Bancshares Inc,After Market Close,0.69,0.76,10.14,2020-01-21
12,SFBS,ServisFirst Bancshares Inc,TAS,0.69,0.76,10.14,2020-01-21
30,SFDL,Security Federal Corp,Time Not Supplied,,,,2020-02-03
95,SFE,Safeguard Scientifics Inc,Before Market Open,-0.39,-0.03,92.31,2020-02-27
42,SFIX,Stitch Fix Inc,After Market Close,0.06,0.11,83.33,2020-03-09
38,SFL,SFL Corporation Ltd,Time Not Supplied,0.26,0.22,-15.38,2020-02-18
33,SFM,Sprouts Farmers Market Inc,TAS,0.13,0.27,107.69,2020-02-20
75,SFNC,Simmons First National Corp,TAS,0.59,0.49,-16.95,2020-01-23
17,SFST,Southern First Bancshares Inc,Before Market Open,0.85,1.07,25.88,2020-01-28
95,SG,Sirius International Insurance Group Ltd,TAS,-0.24,-1.19,-395.83,2020-03-05
88,SGA,Saga Communications Inc,TAS,,,,2020-03-12
51,SGB,Southwest Georgia Financial Corp,Before Market Open,,,,2020-01-28
24,SGBI,Sangui Biotech International Inc,Time Not Supplied,,,,2020-02-12
21,SGBX,SG Blocks Inc,After Market Close,-0.8,-22.29,-2686.25,2020-03-30
56,SGC,Superior Group of Companies Inc,TAS,0.15,0.2,33.33,2020-02-20
57,SGC,Superior Group of Companies Inc,Before Market Open,0.15,0.2,33.33,2020-02-20
35,SGEN,Seattle Genetics Inc,TAS,-0.45,0.14,131.11,2020-02-06
44,SGLB,Sigma Labs Inc,After Market Close,-1.0,-1.17,-17.0,2020-03-24
45,SGLB,Sigma Labs Inc,TAS,-1.0,-1.17,-17.0,2020-03-24
80,SGMA,SigmaTron International Inc,Before Market Open,,,,2020-03-11
50,SGMO,Sangamo Therapeutics Inc,TAS,-0.33,0.04,112.12,2020-02-28
58,SGMS,Scientific Games Corp,Before Market Open,0.22,-0.46,-309.09,2020-02-18
26,SGRP,SPAR Group Inc,TAS,,,,2020-03-27
13,SGRY,Surgery Partners Inc,TAS,0.12,0.1,-16.67,2020-03-05
43,SGU,Star Group LP,TAS,,,,2020-02-03
83,SHAK,Shake Shack Inc,TAS,,0.06,,2020-02-24
52,SHBI,Shore Bancshares Inc,TAS,0.32,0.32,,2020-01-30
7,SHEN,Shenandoah Telecommunications Co,TAS,0.31,0.27,-12.9,2020-02-26
60,SHIP,Seanergy Maritime Holdings Corp,TAS,0.04,0.12,200.0,2020-02-13
67,SHLO,Shiloh Industries Inc,TAS,0.03,-0.12,-500.0,2020-03-03
68,SHLO,Shiloh Industries Inc,Before Market Open,0.03,-0.12,-500.0,2020-03-03
80,SHLX,Shell Midstream Partners LP,TAS,0.4,0.37,-7.5,2020-02-20
85,SHO,Sunstone Hotel Investors Inc,TAS,0.14,0.18,28.57,2020-02-18
52,SHOO,Steven Madden Ltd,TAS,0.39,0.39,,2020-02-27
21,SHOP,Shopify Inc,TAS,0.24,0.43,79.17,2020-02-12
18,SHRG,Sharing Services Global Corp,Time Not Supplied,,,,2020-03-17
62,SHSP,SharpSpring Inc,After Market Close,-0.18,-0.19,-5.56,2020-03-12
63,SHSP,SharpSpring Inc,TAS,-0.18,-0.19,-5.56,2020-03-12
82,SHW,Sherwin-Williams Co,TAS,4.39,4.27,-2.73,2020-01-30
74,SI,Silvergate Capital Corp,Time Not Supplied,0.12,0.19,58.33,2020-01-29
5,SIBN,SI-BONE Inc,After Market Close,-0.35,-0.36,-2.86,2020-01-09
11,SIBN,SI-BONE Inc,After Market Close,-0.35,-0.36,-2.86,2020-03-09
72,SIC,Select Interior Concepts Inc,TAS,0.18,0.17,-5.56,2020-03-12
22,SIEB,Siebert Financial Corp,After Market Close,,,,2020-03-27
76,SIEN,Sientra Inc,TAS,-0.42,-0.41,2.38,2020-03-11
77,SIEN,Sientra Inc,After Market Close,-0.42,-0.41,2.38,2020-03-11
