,Symbol,Company,Earnings Call Time,EPS Estimate,Reported EPS,Surprise(%),Earnings Date
94,ICE,Intercontinental Exchange Inc,Before Market Open,1.24,,,2020-04-30
63,ICFI,ICF International Inc,After Market Close,0.78,,,2020-05-05
36,ICHR,Ichor Holdings Ltd,TAS,0.6,,,2020-05-04
97,ICLR,ICON PLC,TAS,1.68,1.7,1.19,2020-04-22
39,ICMB,Investcorp Credit Management Bdc Inc,After Market Close,0.26,,,2020-05-11
9,ICNB,Iconic Brands Inc,Time Not Supplied,,,,2020-04-15
8,ICON,Iconix Brand Group Inc,Before Market Open,-0.33,,,2020-05-12
92,IDA,Idacorp Inc,Before Market Open,0.8,,,2020-04-30
5,IDEX,Ideanomics Inc,After Market Close,,,,2020-05-11
1,IDSA,Industrial Services of America Inc,After Market Close,,,,2020-05-12
8,IDT,IDT Corp,TAS,,,,2020-06-03
26,IDXG,Interpace Biosciences Inc,After Market Close,,,,2020-04-22
85,IDXX,IDEXX Laboratories Inc,Before Market Open,1.2,,,2020-04-30
27,IEA,Infrastructure and Energy Alternatives Inc,After Market Close,-0.56,,,2020-05-07
18,IEC,IEC Electronics Corp,TAS,0.15,,,2020-05-06
19,IEC,IEC Electronics Corp,Before Market Open,0.15,,,2020-05-06
4,IEP,Icahn Enterprises LP,Before Market Open,,,,2020-04-30
34,IESC,IES Holdings Inc,Before Market Open,,,,2020-05-04
65,IEX,IDEX Corp,TAS,1.3,1.33,2.31,2020-04-23
89,IFF,International Flavors & Fragrances Inc,After Market Close,1.6,,,2020-05-11
21,IFNY,Infinity Energy Resources Inc,Time Not Supplied,,,,2020-04-13
45,IFNY,Infinity Energy Resources Inc,Time Not Supplied,,,,2020-05-01
0,IGC,India Globalization Capital Inc,Before Market Open,,,,2020-06-15
6,IGLDF,Internet Gold Golden Lines Ltd,Time Not Supplied,,,,2020-04-23
2,IGMS,IGM Biosciences Inc,After Market Close,-0.55,,,2020-06-26
19,IGOI,iGO Inc,Time Not Supplied,,,,2020-04-17
7,IGOI,iGO Inc,TAS,,,,2020-05-22
18,IGT,International Game Technology PLC,Before Market Open,0.07,,,2020-05-18
10,IHC,Independence Holding Co,After Market Close,,,,2020-05-05
95,III,Information Services Group Inc,After Market Close,0.04,,,2020-05-11
27,IIIN,Insteel Industries Inc,Before Market Open,0.09,0.24,166.67,2020-04-16
22,IIPR,Innovative Industrial Properties Inc,After Market Close,0.75,,,2020-05-27
18,IIVI,II-VI Inc,Before Market Open,0.14,,,2020-04-29
49,ILMN,Illumina Inc,After Market Close,1.25,,,2020-04-30
52,ILPT,Industrial Logistics Properties Trust,Before Market Open,0.26,,,2020-04-30
23,IMAX,Imax Corp,Before Market Open,-0.12,,,2020-04-30
5,IMBI,iMedia Brands Inc,TAS,-0.63,-2.3,-265.08,2020-04-15
4,IMBI,iMedia Brands Inc,Before Market Open,-1.29,,,2020-05-27
60,IMGN,ImmunoGen Inc,Before Market Open,-0.15,,,2020-05-01
39,IMMR,Immersion Corp,After Market Close,-0.04,,,2020-05-07
18,IMMU,Immunomedics Inc,After Market Close,-0.45,,,2020-05-27
6,IMXI,International Money Express Inc,After Market Close,0.14,,,2020-04-30
79,INAP,Internap Corp,Before Market Open,,,,2020-05-07
21,INAPQ,Internap Corp,Before Market Open,,,,2020-05-01
15,INAPQ,Internap Corp,Before Market Open,,,,2020-05-07
13,INBK,First Internet Bancorp,After Market Close,0.55,0.62,12.73,2020-04-22
46,INCY,Incyte Corp,TAS,0.61,,,2020-05-05
42,INDB,Independent Bank Corp (Massachusetts),TAS,1.19,0.78,-34.45,2020-04-23
60,INFI,Infinity Pharmaceuticals Inc,Time Not Supplied,-0.13,,,2020-05-05
12,INFO,IHS Markit Ltd,Before Market Open,0.67,,,2020-06-24
47,INGN,Inogen Inc,After Market Close,-0.1,,,2020-05-05
62,INGR,Ingredion Inc,Before Market Open,1.53,,,2020-05-05
36,INIS,International Isotopes Inc,TAS,,,,2020-05-14
71,INN,Summit Hotel Properties Inc,Time Not Supplied,0.01,,,2020-04-29
79,INOV,Inovalon Holdings Inc,After Market Close,0.11,,,2020-04-29
57,INSG,Inseego Corp,After Market Close,-0.08,,,2020-05-06
55,INSM,Insmed Inc,Before Market Open,-0.7,,,2020-04-30
13,INSP,Inspire Medical Systems Inc,After Market Close,-0.57,,,2020-05-25
90,INST,Instructure Inc,Time Not Supplied,-0.13,,,2020-04-27
81,INSYQ,INSYS Therapeutics Inc,After Market Close,,,,2020-05-08
48,INT,World Fuel Services Corp,After Market Close,0.4,,,2020-04-30
71,INTC,Intel Corp,After Market Close,1.28,1.45,13.28,2020-04-23
96,INTL,INTL FCStone Inc,TAS,,,,2020-05-05
47,INTT,inTest Corp,Before Market Open,-0.09,,,2020-05-08
24,INTU,Intuit Inc,Time Not Supplied,5.51,,,2020-05-21
10,INTZ,Intrusion Inc,Time Not Supplied,,,,2020-05-11
8,INVA,Innoviva Inc,Time Not Supplied,0.36,,,2020-04-29
72,INVH,Invitation Homes Inc,After Market Close,0.05,,,2020-05-06
96,INXN,Interxion Holding NV,Before Market Open,,,,2020-05-07
67,IO,ION Geophysical Corp,Time Not Supplied,-0.62,,,2020-04-29
46,IOSP,Innospec Inc,After Market Close,1.23,,,2020-05-05
8,IOVA,Iovance Biotherapeutics Inc,After Market Close,-0.51,,,2020-05-25
78,IP,International Paper Co,Before Market Open,0.42,,,2020-04-30
70,IPAR,Inter Parfums Inc,Time Not Supplied,0.46,,,2020-05-04
64,IPG,Interpublic Group of Companies Inc,TAS,0.09,0.11,22.22,2020-04-22
36,IPGP,IPG Photonics Corp,Before Market Open,0.19,,,2020-05-05
42,IPHS,Innophos Holdings Inc,Before Market Open,,,,2020-04-28
16,IPWR,Ideal Power Inc,Time Not Supplied,,,,2020-04-29
34,IQV,Iqvia Holdings Inc,Before Market Open,1.48,,,2020-04-28
0,IR,Ingersoll Rand Inc,After Market Close,0.28,,,2020-05-17
53,IRBT,iRobot Corp,After Market Close,-0.42,,,2020-04-28
91,IRDM,Iridium Communications Inc,Before Market Open,-0.13,,,2020-04-28
2,IRDM,Iridium Communications Inc,Before Market Open,-0.13,,,2020-04-28
82,IRET,Investors Real Estate Trust,After Market Close,-0.52,,,2020-05-11
73,IRM,Iron Mountain Inc,Before Market Open,0.19,,,2020-05-04
52,IRMD,IRadimed Corp,TAS,0.15,,,2020-04-30
53,IRMD,IRadimed Corp,Before Market Open,0.15,,,2020-04-30
35,IRTC,iRhythm Technologies Inc,Time Not Supplied,-0.59,,,2020-05-05
38,ISBA,Isabella Bank Corp,After Market Close,,,,2020-04-23
38,ISBC,Investors Bancorp Inc,After Market Close,0.22,,,2020-04-29
18,ISCO,International Stem Cell Corp,Before Market Open,,,,2020-04-13
3,ISCO,International Stem Cell Corp,Before Market Open,,,,2020-05-15
69,ISIG,Insignia Systems Inc,After Market Close,,,,2020-05-04
65,ISNS,Image Sensing Systems Inc,Time Not Supplied,,,,2020-05-05
12,ISRB,Inspired Builders Inc,Time Not Supplied,,,,2020-05-01
26,ISRG,Intuitive Surgical Inc,TAS,2.54,2.69,5.91,2020-04-16
52,ISTR,Investar Holding Corp,TAS,0.4,0.15,-62.5,2020-04-23
80,IT,Gartner Inc,Before Market Open,0.32,,,2020-05-07
42,ITCC,InsPro Technologies Corp,TAS,,,,2020-05-13
3,ITCI,Intra-Cellular Therapies Inc,Before Market Open,-0.93,,,2020-05-29
70,ITGR,Integer Holdings Corp,After Market Close,1.06,,,2020-05-07
36,ITIC,Investors Title Co,Time Not Supplied,,,,2020-05-01
47,ITRI,Itron Inc,After Market Close,0.6,,,2020-05-04
13,ITRO,Itronics Inc,Time Not Supplied,,,,2020-04-09
57,ITT,ITT Inc,TAS,0.73,,,2020-05-01
32,ITW,Illinois Tool Works Inc,TAS,1.72,,,2020-05-05
98,IVAC,Intevac Inc,After Market Close,-0.12,,,2020-04-27
19,IVC,Invacare Corp,TAS,,,,2020-04-14
42,IVC,Invacare Corp,After Market Close,-0.22,,,2020-05-06
30,IVFH,Innovative Food Holdings Inc,After Market Close,,,,2020-04-14
10,IVFH,Innovative Food Holdings Inc,Before Market Open,,,,2020-05-19
31,IVR,Invesco Mortgage Capital Inc,Time Not Supplied,0.34,,,2020-05-06
85,IVRO,InVitro International,Time Not Supplied,,,,2020-05-08
18,IVZ,Invesco Ltd,TAS,0.52,0.34,-34.62,2020-04-23
6,J,Jacobs Engineering Group Inc,After Market Close,1.3,,,2020-05-06
20,JACK,Jack in the Box Inc,After Market Close,0.65,,,2020-05-13
12,JAGX,Jaguar Health Inc,TAS,,,,2020-04-06
83,JAZZ,Jazz Pharmaceuticals PLC,After Market Close,0.67,,,2020-05-05
84,JBGS,JBG SMITH Properties,After Market Close,0.16,,,2020-05-05
8,JBHT,J B Hunt Transport Services Inc,TAS,0.98,0.98,,2020-04-14
4,JBL,Jabil Inc,Time Not Supplied,0.39,,,2020-06-16
31,JBLU,JetBlue Airways Corp,Before Market Open,-0.33,,,2020-05-07
52,JBSS,John B Sanfilippo & Son Inc,After Market Close,0.66,,,2020-04-29
76,JBSS,John B Sanfilippo & Son Inc,TAS,0.66,,,2020-04-30
42,JBT,John Bean Technologies Corp,After Market Close,0.75,,,2020-04-29
29,JCI,Johnson Controls International PLC,Before Market Open,0.37,,,2020-05-01
90,JCOM,J2 Global Inc,TAS,1.4,,,2020-05-11
6,JCP,J C Penney Company Inc,Before Market Open,-1.12,,,2020-05-19
20,JCTCF,Jewett-Cameron Trading Company Ltd,After Market Close,,,,2020-04-14
87,JD,JD.com Inc,Time Not Supplied,0.81,,,2020-05-08
77,JEC,Jacobs Engineering Group Inc,Before Market Open,,,,2020-05-05
23,JELD,JELD-WEN Holding Inc,Before Market Open,0.09,,,2020-05-05
19,JELD,JELD-WEN Holding Inc,TAS,0.09,,,2020-05-18
14,JFIN,Jiayin Group Inc,TAS,,,,2020-04-01
15,JFIN,Jiayin Group Inc,Before Market Open,,,,2020-04-01
33,JHG,Janus Henderson Group PLC,TAS,0.53,,,2020-04-30
22,JILL,J.Jill Inc,Before Market Open,-0.12,,,2020-05-28
35,JJSF,J & J Snack Foods Corp,TAS,0.9,,,2020-04-27
15,JKHY,Jack Henry & Associates Inc,After Market Close,0.8,,,2020-05-04
4,JKS,JinkoSolar Holding Co Ltd,Before Market Open,1.0,,,2020-06-26
58,JLL,Jones Lang LaSalle Inc,TAS,0.97,,,2020-05-05
2,JMIA,Jumia Technologies AG,Before Market Open,,,,2020-05-13
67,JMP,JMP Group LLC,Time Not Supplied,0.06,,,2020-04-29
46,JNJ,Johnson & Johnson,TAS,1.99,2.3,15.58,2020-04-14
52,JNPR,Juniper Networks Inc,After Market Close,0.25,,,2020-04-28
55,JOB,GEE Group Inc,After Market Close,-0.29,,,2020-05-13
2,JOBS,51job Inc,Time Not Supplied,2.59,,,2020-05-07
10,JOE,St. Joe Co,Time Not Supplied,,,,2020-04-29
76,JOUT,Johnson Outdoors Inc,Before Market Open,1.6,,,2020-05-05
16,JPM,JPMorgan Chase & Co,TAS,1.84,0.78,-57.61,2020-04-14
53,JRJC,China Finance Online Co Ltd,After Market Close,,,,2020-04-24
6,JRJC,China Finance Online Co Ltd,Time Not Supplied,,,,2020-06-24
61,JRVR,James River Group Holdings Ltd,After Market Close,0.49,,,2020-04-29
4,JVA,Coffee Holding Co Inc,Before Market Open,,,,2020-06-17
8,JWA,John Wiley & Sons Inc,Before Market Open,,,,2020-06-11
20,JWN,Nordstrom Inc,Time Not Supplied,-0.84,,,2020-05-19
76,JYNT,Joint Corp,After Market Close,0.06,,,2020-05-07
81,K,Kellogg Co,Before Market Open,0.95,,,2020-04-30
96,KAI,Kadant Inc,After Market Close,0.83,,,2020-04-29
7,KALU,Kaiser Aluminum Corp,TAS,1.58,1.9,20.25,2020-04-20
69,KAMN,Kaman Corp,After Market Close,0.32,,,2020-05-11
41,KAR,KAR Auction Services Inc,Time Not Supplied,0.19,,,2020-05-05
73,KBAL,Kimball International Inc,After Market Close,,,,2020-05-05
11,KBH,KB Home,Time Not Supplied,0.47,,,2020-06-24
58,KDP,Keurig Dr Pepper Inc,After Market Close,0.27,,,2020-04-27
18,KE,Kimball Electronics Inc,After Market Close,0.24,,,2020-05-04
87,KE,Kimball Electronics Inc,TAS,0.24,,,2020-05-05
16,KEG,Key Energy Services Inc,Time Not Supplied,,,,2020-05-06
24,KEGX,Key Energy Services Inc,Time Not Supplied,,,,2020-05-06
1,KEGXD,Key Energy Services Inc,Time Not Supplied,-56.0,,,2020-05-06
56,KELYA,Kelly Services Inc,Before Market Open,0.31,,,2020-05-04
9,KEM,KEMET Corp,Before Market Open,0.22,,,2020-05-06
23,KEX,Kirby Corp,TAS,0.45,,,2020-05-05
28,KEY,KeyCorp,TAS,0.18,0.12,-33.33,2020-04-16
19,KEYS,Keysight Technologies Inc,Time Not Supplied,1.2,,,2020-05-27
84,KFRC,Kforce Inc,After Market Close,0.37,,,2020-05-06
5,KFY,Korn Ferry,Time Not Supplied,0.45,,,2020-06-18
40,KHC,Kraft Heinz Co,Before Market Open,0.55,,,2020-04-30
60,KIDS,Orthopediatrics Corp,After Market Close,-0.25,,,2020-05-05
54,KIM,Kimco Realty Corp,Before Market Open,0.18,,,2020-05-08
84,KIN,Kindred Biosciences Inc,After Market Close,-0.43,,,2020-05-07
16,KIRK,Kirkland's Inc,Before Market Open,,,,2020-06-04
43,KKR,KKR & Co Inc,Before Market Open,0.42,,,2020-05-06
77,KLAC,KLA Corp,After Market Close,2.28,,,2020-05-05
0,KLDO,Kaleido Biosciences Inc,Time Not Supplied,-0.64,,,2020-05-30
18,KLIC,Kulicke and Soffa Industries Inc,TAS,0.18,,,2020-04-29
6,KLR,Kaleyra Inc,Before Market Open,,,,2020-05-15
18,KLXE,KLX Energy Services Holdings Inc,Before Market Open,-1.27,,,2020-05-20
62,KMB,Kimberly-Clark Corp,TAS,1.98,2.13,7.58,2020-04-22
0,KMI,Kinder Morgan Inc,After Market Close,0.27,0.24,-11.11,2020-04-22
31,KMPR,Kemper Corp,Before Market Open,2.26,,,2020-04-27
74,KMT,Kennametal Inc,After Market Close,0.32,,,2020-05-04
11,KMX,Carmax Inc,TAS,1.13,1.3,15.04,2020-04-02
2,KMX,Carmax Inc,Before Market Open,0.08,,,2020-06-19
70,KN,Knowles Corp,After Market Close,0.02,,,2020-05-04
26,KNDI,Kandi Technologies Group Inc,TAS,,,,2020-04-28
28,KNDI,Kandi Technologies Group Inc,Before Market Open,,,,2020-04-28
92,KNL,Knoll Inc,After Market Close,0.34,,,2020-04-27
26,KNOP,Knot Offshore Partners LP,Before Market Open,0.5,,,2020-05-21
37,KNSL,Kinsale Capital Group Inc,After Market Close,0.63,,,2020-04-30
73,KNWN,Know Labs Inc,After Market Close,,,,2020-05-13
91,KNX,Knight-Swift Transportation Holdings Inc,TAS,0.35,0.44,25.71,2020-04-22
25,KO,Coca-Cola Co,TAS,0.44,0.51,15.91,2020-04-21
72,KOD,Kodiak Sciences Inc,TAS,-0.46,,,2020-05-13
36,KODK,Eastman Kodak Co,TAS,,,,2020-05-07
34,KONAQ,Kona Grill Inc,After Market Close,,,,2020-04-14
52,KOP,Koppers Holdings Inc,Before Market Open,0.62,,,2020-05-01
49,KOPN,Kopin Corp,Before Market Open,-0.04,,,2020-05-05
83,KOS,Kosmos Energy Ltd,Before Market Open,-0.14,,,2020-05-11
1,KR,Kroger Co,Before Market Open,0.91,,,2020-06-18
36,KRA,Kraton Corp,After Market Close,0.04,,,2020-04-29
73,KRC,Kilroy Realty Corp,After Market Close,0.41,,,2020-04-29
13,KREF,KKR Real Estate Finance Trust Inc,After Market Close,0.42,,,2020-04-28
41,KRG,Kite Realty Group Trust,After Market Close,-0.03,,,2020-05-06
59,KRMD,Repro Med Systems Inc,After Market Close,0.01,,,2020-05-04
80,KRNT,Kornit Digital Ltd,Time Not Supplied,-0.09,,,2020-05-11
53,KRNY,Kearny Financial Corp,Before Market Open,0.1,,,2020-04-27
6,KRTX,Karuna Therapeutics Inc,Before Market Open,-0.4,,,2020-06-22
42,KRUS,Kura Sushi USA Inc,After Market Close,0.01,-0.02,-300.0,2020-04-14
41,KSBI,Ks Bancorp Inc,Time Not Supplied,,,,2020-04-24
6,KSHB,KushCo Holdings Inc,TAS,-0.15,-0.2,-33.33,2020-04-08
7,KSHB,KushCo Holdings Inc,After Market Close,-0.15,-0.2,-33.33,2020-04-08
2,KSS,Kohls Corp,Before Market Open,-1.17,,,2020-05-19
16,KSU,Kansas City Southern,TAS,1.78,1.96,10.11,2020-04-17
67,KTB,Kontoor Brands Inc,Before Market Open,0.27,,,2020-05-07
58,KTCC,Key Tronic Corp,TAS,,,,2020-04-28
59,KTCC,Key Tronic Corp,After Market Close,,,,2020-04-28
47,KTOS,Kratos Defense and Security Solutions Inc,Time Not Supplied,0.07,,,2020-05-06
78,KW,Kennedy-Wilson Holdings Inc,After Market Close,-0.04,,,2020-05-06
57,KWR,Quaker Chemical Corp,Time Not Supplied,1.1,,,2020-04-30
8,KYN,Kayne Anderson MLP/Midstream Investment Co,Time Not Supplied,,,,2020-04-24
39,L,Loews Corp,Before Market Open,,,,2020-04-27
99,LAD,Lithia Motors Inc,TAS,2.05,2.01,-1.95,2020-04-22
51,LADR,Ladder Capital Corp,Time Not Supplied,0.31,,,2020-05-05
29,LAKE,Lakeland Industries Inc,TAS,0.14,0.15,7.14,2020-04-15
30,LAKE,Lakeland Industries Inc,After Market Close,0.14,0.15,7.14,2020-04-15
41,LAMR,Lamar Advertising Co,Before Market Open,0.36,,,2020-05-07
59,LANC,Lancaster Colony Corp,Before Market Open,1.1,,,2020-05-05
11,LANDP,Gladstone Land Corp,Time Not Supplied,,,,2020-05-05
57,LARK,Landmark Bancorp Inc,After Market Close,,,,2020-05-05
95,LASR,nLIGHT Inc,After Market Close,-0.16,,,2020-05-06
29,LAUR,Laureate Education Inc,Before Market Open,-0.45,,,2020-05-07
63,LAWS,Lawson Products Inc,Before Market Open,0.52,,,2020-04-30
98,LAZ,Lazard Ltd,Before Market Open,0.62,,,2020-04-30
4,LB,L Brands Inc,Time Not Supplied,-0.58,,,2020-05-20
26,LBAI,Lakeland Bancorp Inc,Before Market Open,0.29,,,2020-04-27
40,LBC,Luther Burbank Corp,After Market Close,0.21,,,2020-05-04
75,LBRDK,Liberty Broadband Corp,After Market Close,0.56,,,2020-05-07
50,LBRT,Liberty Oilfield Services Inc,After Market Close,-0.05,,,2020-04-28
27,LBTYK,Liberty Global PLC,Time Not Supplied,,,,2020-05-04
49,LBY,Libbey Inc,Before Market Open,-0.2,,,2020-04-28
47,LC,LendingClub Corp,After Market Close,-0.07,,,2020-05-05
72,LCI,Lannett Company Inc,Time Not Supplied,0.29,,,2020-05-04
48,LCII,LCI Industries,Before Market Open,1.44,,,2020-05-05
37,LCNB,LCNB Corp,TAS,0.36,,,2020-04-20
18,LDOS,Leidos Holdings Inc,Before Market Open,1.19,,,2020-05-05
28,LEA,Lear Corp,Before Market Open,2.01,,,2020-05-08
47,LEAF,Leaf Group Ltd,Time Not Supplied,-0.3,,,2020-05-06
0,LEAI,Legacy Education Alliance Inc,TAS,,,,2020-04-13
1,LEAI,Legacy Education Alliance Inc,TAS,,,,2020-05-13
72,LEAT,Leatt Corp,Before Market Open,,,,2020-05-11
64,LECO,Lincoln Electric Holdings Inc,Before Market Open,1.01,,,2020-04-27
11,LEDS,SemiLEDs Corp,After Market Close,,,,2020-04-09
42,LEE,Lee Enterprises Inc,TAS,,,,2020-05-07
57,LEG,Leggett & Platt Inc,After Market Close,0.34,,,2020-05-04
2,LEN,Lennar Corp,Before Market Open,1.08,,,2020-06-23
4,LEVI,Levi Strauss & Co,TAS,0.35,0.4,14.29,2020-04-07
5,LEVI,Levi Strauss & Co,TAS,0.35,0.4,14.29,2020-04-07
25,LFUS,Littelfuse Inc,Before Market Open,0.97,,,2020-04-29
7,LFVN,Lifevantage Corp,After Market Close,0.16,,,2020-05-05
26,LGIH,LGI Homes Inc,Before Market Open,1.23,,,2020-05-05
46,LGL,LGL Group Inc,Time Not Supplied,0.13,,,2020-05-06
23,LH,Laboratory Corporation of America Holdings,Before Market Open,1.96,,,2020-04-29
71,LHCG,LHC Group Inc,After Market Close,0.7,,,2020-05-07
37,LHX,L3harris Technologies Inc,Before Market Open,2.63,,,2020-05-05
50,LII,Lennox International Inc,TAS,1.09,0.56,-48.62,2020-04-20
2,LILAK,Liberty Latin America Ltd,After Market Close,-0.14,,,2020-05-20
80,LITB,LightInTheBox Holding Co Ltd,Before Market Open,,,,2020-04-23
2,LITB,LightInTheBox Holding Co Ltd,Before Market Open,,,,2020-06-22
22,LITE,Lumentum Holdings Inc,Before Market Open,1.06,,,2020-05-05
44,LIVC,Live Current Media Inc,After Market Close,,,,2020-05-13
29,LIVN,LivaNova PLC,Before Market Open,0.43,,,2020-04-29
7,LIVX,Livexlive Media Inc,Before Market Open,-0.14,,,2020-06-11
32,LKFN,Lakeland Financial Corp,TAS,0.59,,,2020-04-27
3,LKQ,LKQ Corp,Before Market Open,0.52,,,2020-04-30
11,LL,Lumber Liquidators Holdings Inc,Before Market Open,0.02,,,2020-05-25
21,LLNW,Limelight Networks Inc,TAS,,,,2020-04-23
9,LLY,Eli Lilly and Co,TAS,1.48,1.75,18.24,2020-04-23
66,LMAT,LeMaitre Vascular Inc,After Market Close,0.15,,,2020-04-30
52,LMNX,Luminex Corp,After Market Close,-0.03,,,2020-05-04
12,LMST,Limestone Bancorp Inc,After Market Close,0.27,0.25,-7.41,2020-04-16
24,LMT,Lockheed Martin Corp,TAS,5.8,6.08,4.83,2020-04-21
97,LNC,Lincoln National Corp,After Market Close,2.19,,,2020-05-06
1,LNG,Cheniere Energy Inc,Before Market Open,0.51,,,2020-04-30
7,LNN,Lindsay Corp,TAS,0.45,0.51,13.33,2020-04-07
23,LNT,Alliant Energy Corp,After Market Close,0.54,,,2020-05-07
38,LNTH,Lantheus Holdings Inc,After Market Close,0.27,,,2020-04-30
1,LOACU,Longevity Acquisition Corp,Time Not Supplied,,,,2020-04-15
10,LOAN,Manhattan Bridge Capital Inc,Time Not Supplied,0.11,0.11,,2020-04-13
31,LOB,Live Oak Bancshares Inc,TAS,0.07,-0.19,-371.43,2020-04-22
1,LOCO,El Pollo Loco Holdings Inc,After Market Close,0.11,,,2020-04-30
3,LOGC,LogicBio Therapeutics Inc,TAS,-0.48,,,2020-06-16
14,LOGM,LogMeIn Inc,TAS,1.2,1.21,0.83,2020-04-23
20,LOGN,Logansport Financial Corp,Time Not Supplied,,,,2020-04-15
39,LOGQ,Logicquest Technology Inc,Time Not Supplied,,,,2020-05-14
29,LONE,Lonestar Resources US Inc,Time Not Supplied,,,,2020-04-13
42,LOPE,Grand Canyon Education Inc,After Market Close,1.5,,,2020-05-07
53,LORL,Loral Space & Communications Inc,Time Not Supplied,,,,2020-05-07
31,LOV,Spark Networks SE,TAS,,,,2020-04-29
17,LOVE,Lovesac Co,Before Market Open,0.33,0.37,12.12,2020-04-16
13,LOW,Lowe's Companies Inc,Before Market Open,1.31,,,2020-05-20
21,LPLA,LPL Financial Holdings Inc,After Market Close,1.7,,,2020-04-30
77,LPSN,LivePerson Inc,After Market Close,-0.21,,,2020-05-05
73,LPT,Liberty Property Trust,Before Market Open,,,,2020-04-28
81,LPX,Louisiana-Pacific Corp,Before Market Open,0.31,,,2020-05-05
88,LQDA,Liquidia Technologies Inc,Before Market Open,-0.54,,,2020-04-30
60,LQMT,Liquidmetal Technologies Inc,Time Not Supplied,,,,2020-05-12
12,LRAD,Genasys Inc,Time Not Supplied,,,,2020-05-05
56,LRCX,Lam Research Corp,TAS,3.98,3.98,,2020-04-22
97,LRN,K12 Inc,After Market Close,0.19,,,2020-04-27
28,LSBK,Lake Shore Bancorp Inc,Time Not Supplied,,,,2020-04-24
76,LSCC,Lattice Semiconductor Corp,After Market Close,0.14,,,2020-04-28
95,LSTR,Landstar System Inc,TAS,1.1,1.04,-5.45,2020-04-22
20,LSYN,Liberated Syndication Inc,Time Not Supplied,,,,2020-04-01
78,LTC,LTC Properties Inc,Before Market Open,0.52,,,2020-05-04
11,LTHM,Livent Corp,After Market Close,0.04,,,2020-05-12
14,LTRPA,Liberty TripAdvisor Holdings Inc,After Market Close,-0.17,,,2020-05-19
0,LULU,Lululemon Athletica Inc,After Market Close,0.26,,,2020-06-10
7,LUV,Southwest Airlines Co,Before Market Open,-0.41,,,2020-04-28
79,LVGO,Livongo Health Inc,After Market Close,-0.04,,,2020-05-06
42,LVS,Las Vegas Sands Corp,TAS,0.07,-0.03,-142.86,2020-04-22
16,LW,Lamb Weston Holdings Inc,TAS,0.93,0.77,-17.2,2020-04-01
31,LWAY,Lifeway Foods Inc,TAS,,,,2020-04-14
15,LWAY,Lifeway Foods Inc,After Market Close,,,,2020-05-18
82,LXFR,Luxfer Holdings PLC,After Market Close,0.26,,,2020-04-27
94,LXRX,Lexicon Pharmaceuticals Inc,Before Market Open,-0.69,,,2020-04-27
64,LYB,LyondellBasell Industries NV,Before Market Open,1.5,,,2020-05-01
23,LYTS,LSI Industries Inc,Before Market Open,-0.07,-0.04,42.86,2020-04-23
92,LYV,Live Nation Entertainment Inc,Time Not Supplied,-0.73,,,2020-04-30
1,LZB,La-Z-Boy Inc,Time Not Supplied,0.31,,,2020-06-16
62,M,Macy's Inc,Before Market Open,-0.26,,,2020-05-13
91,MA,Mastercard Inc,Before Market Open,1.74,,,2020-04-29
41,MAA,Mid-America Apartment Communities Inc,After Market Close,0.59,,,2020-05-06
97,MAC,Macerich Co,Before Market Open,0.02,,,2020-04-30
86,MACK,Merrimack Pharmaceuticals Inc,Before Market Open,,,,2020-05-08
47,MAIN,Main Street Capital Corp,Time Not Supplied,0.56,,,2020-05-07
62,MAN,ManpowerGroup Inc,TAS,0.75,0.82,9.33,2020-04-21
0,MANH,Manhattan Associates Inc,TAS,0.33,0.4,21.21,2020-04-21
99,MANT,ManTech International Corp,After Market Close,0.69,,,2020-04-29
0,MANT,ManTech International Corp,After Market Close,0.69,,,2020-04-29
47,MANU,Manchester United PLC,TAS,1.0,,,2020-05-14
98,MAR,Marriott International Inc,Before Market Open,0.93,,,2020-05-08
92,MAS,Masco Corp,TAS,0.36,,,2020-04-29
43,MASI,Masimo Corp,After Market Close,0.91,,,2020-04-28
34,MAT,Mattel Inc,After Market Close,-0.42,,,2020-05-05
54,MATX,Matson Inc,After Market Close,0.09,,,2020-05-05
15,MBI,MBIA Inc,After Market Close,-0.21,,,2020-05-11
16,MBIN,Merchants Bancorp,TAS,0.53,0.73,37.74,2020-04-23
91,MBUU,Malibu Boats Inc,Before Market Open,0.98,,,2020-05-07
18,MBWM,Mercantile Bank Corp,TAS,0.47,0.65,38.3,2020-04-21
65,MC,Moelis & Co,TAS,0.34,0.45,32.35,2020-04-22
18,MCB,Metropolitan Bank Holding Corp,TAS,0.72,0.47,-34.72,2020-04-20
35,MCBC,Macatawa Bank Corp,TAS,0.17,0.19,11.76,2020-04-23
42,MCBS,Metrocity Bankshares Inc,Before Market Open,,,,2020-04-24
45,MCC,Medley Capital Corp,Time Not Supplied,-0.03,,,2020-05-08
17,MCD,Mcdonald's Corp,Before Market Open,1.57,,,2020-04-30
80,MCF,Contango Oil & Gas Co,Time Not Supplied,-0.1,,,2020-05-06
66,MCFT,Mastercraft Boat Holdings Inc,TAS,0.5,,,2020-05-06
67,MCFT,Mastercraft Boat Holdings Inc,Before Market Open,0.5,,,2020-05-06
58,MCHX,Marchex Inc,TAS,-0.03,,,2020-04-30
9,MCK,McKesson Corp,Before Market Open,4.08,,,2020-05-20
49,MCO,Moody's Corp,Before Market Open,2.19,,,2020-04-30
