,Symbol,Company,Earnings Call Time,EPS Estimate,Reported EPS,Surprise(%),Earnings Date
92,LSCC,Lattice Semiconductor Corp,After Market Close,0.15,0.17,13.33,2019-10-29
93,LSCC,Lattice Semiconductor Corp,TAS,0.15,0.17,13.33,2019-10-29
84,LSTR,Landstar System Inc,TAS,1.43,1.35,-5.59,2019-10-23
70,LSYN,Liberated Syndication Inc,After Market Close,,,,2019-11-14
19,LTBR,Lightbridge Corp,After Market Close,,,,2019-11-05
61,LTC,LTC Properties Inc,TAS,0.52,0.68,30.77,2019-10-31
98,LTHM,Livent Corp,TAS,0.13,0.12,-7.69,2019-11-05
63,LTRPB,Liberty TripAdvisor Holdings Inc,TAS,,,,2019-11-11
58,LTRX,Lantronix Inc,TAS,-0.01,,100.0,2019-10-31
27,LTRX,Lantronix Inc,Time Not Supplied,-0.01,,100.0,2019-11-13
28,LTRX,Lantronix Inc,After Market Close,-0.01,,100.0,2019-11-13
59,LTS,Ladenburg Thalmann Financial Services Inc,Before Market Open,-0.01,0.02,300.0,2019-11-08
38,LUB,Luby's Inc,TAS,,,,2019-11-26
39,LUB,Luby's Inc,Before Market Open,,,,2019-11-26
1,LULU,Lululemon Athletica Inc,TAS,0.93,0.96,3.23,2019-12-11
86,LUNA,Luna Innovations Inc,After Market Close,0.04,0.05,25.0,2019-11-05
12,LUV,Southwest Airlines Co,TAS,1.08,1.23,13.89,2019-10-24
25,LUVU,Luvu Brands Inc,After Market Close,,,,2019-10-17
13,LUVU,Luvu Brands Inc,After Market Close,,,,2019-11-15
85,LVS,Las Vegas Sands Corp,TAS,0.75,0.75,,2019-10-23
26,LVVV,Livewire Ergogenics Inc,Time Not Supplied,,,,2019-11-18
41,LVWD,Live World Inc,After Market Close,,,,2019-11-15
6,LW,Lamb Weston Holdings Inc,TAS,0.78,0.79,1.28,2019-10-02
13,LWAY,Lifeway Foods Inc,TAS,,,,2019-11-14
33,LX,LexinFintech Holdings Ltd,Before Market Open,0.54,0.54,,2019-11-18
82,LXFR,Luxfer Holdings PLC,After Market Close,0.4,0.36,-10.0,2019-10-30
16,LXFR,Luxfer Holdings PLC,TAS,0.4,0.36,-10.0,2019-10-31
18,LXU,LSB Industries Inc,TAS,-1.0,-1.39,-39.0,2019-10-28
82,LYB,LyondellBasell Industries NV,Before Market Open,2.76,2.7,-2.17,2019-11-01
64,LYV,Live Nation Entertainment Inc,TAS,0.77,0.71,-7.79,2019-10-31
5,LZB,La-Z-Boy Inc,TAS,0.54,0.52,-3.7,2019-11-20
39,M,Macy's Inc,TAS,0.19,0.18,-5.26,2019-11-21
93,MA,Mastercard Inc,Before Market Open,2.01,2.15,6.97,2019-10-29
36,MAA,Mid-America Apartment Communities Inc,TAS,0.56,0.68,21.43,2019-10-30
0,MAAL,Marketing Alliance Inc,Before Market Open,,,,2019-11-29
76,MAC,Macerich Co,TAS,0.08,0.33,312.5,2019-10-31
57,MACE,Mace Security International Inc,TAS,,,,2019-10-31
8,MACK,Merrimack Pharmaceuticals Inc,Before Market Open,,,,2019-11-13
40,MAGS,Magal Security Systems Ltd,TAS,,,,2019-11-18
41,MAGS,Magal Security Systems Ltd,Time Not Supplied,,,,2019-11-18
86,MAIN,Main Street Capital Corp,TAS,0.62,0.62,,2019-11-07
32,MAN,ManpowerGroup Inc,TAS,1.93,1.92,-0.52,2019-10-18
0,MANH,Manhattan Associates Inc,TAS,0.36,0.51,41.67,2019-10-22
51,MANT,ManTech International Corp,TAS,0.59,0.69,16.95,2019-10-30
44,MANU,Manchester United PLC,TAS,-3.42,0.68,119.88,2019-11-18
97,MAR,Marriott International Inc,TAS,1.49,1.47,-1.34,2019-11-04
60,MARA,Marathon Patent Group Inc,Time Not Supplied,,,,2019-11-11
0,MARK,Remark Holdings Inc,After Market Close,-0.11,-0.11,,2019-11-12
50,MAS,Masco Corp,TAS,0.69,0.68,-1.45,2019-10-30
91,MAT,Mattel Inc,TAS,0.16,0.26,62.5,2019-10-29
23,MATW,Matthews International Corp,TAS,1.02,1.01,-0.98,2019-11-21
98,MAXR,Maxar Technologies Inc,After Market Close,,,,2019-11-04
11,MBCN,Middlefield Banc Corp,Before Market Open,0.48,0.5,4.17,2019-10-18
59,MBII,Marrone Bio Innovations Inc,After Market Close,-0.05,-0.14,-180.0,2019-11-12
45,MBIN,Merchants Bancorp,TAS,0.54,0.6,11.11,2019-10-30
47,MBIO,Mustang Bio Inc,Before Market Open,-0.26,-0.25,3.85,2019-11-12
39,MBRX,Moleculin Biotech Inc,Time Not Supplied,-0.08,-0.09,-12.5,2019-11-12
2,MBUU,Malibu Boats Inc,TAS,0.7,0.83,18.57,2019-11-07
15,MBWM,Mercantile Bank Corp,TAS,0.63,0.77,22.22,2019-10-15
79,MC,Moelis & Co,TAS,0.57,0.76,33.33,2019-10-30
10,MCB,Metropolitan Bank Holding Corp,TAS,0.78,0.9,15.38,2019-11-08
65,MCBC,Macatawa Bank Corp,After Market Close,0.21,0.24,14.29,2019-10-24
9,MCC,Medley Capital Corp,TAS,-0.07,-0.15,-114.29,2019-12-16
58,MCD,Mcdonald's Corp,TAS,2.21,2.11,-4.52,2019-10-22
83,MCEP,Mid-Con Energy Partners LP,After Market Close,-0.4,1.8,550.0,2019-10-30
31,MCF,Contango Oil & Gas Co,TAS,-0.13,-0.14,-7.69,2019-11-12
86,MCFT,Mastercraft Boat Holdings Inc,Before Market Open,0.43,0.53,23.26,2019-11-07
87,MCFT,Mastercraft Boat Holdings Inc,TAS,0.43,0.53,23.26,2019-11-07
95,MCHP,Microchip Technology Inc,TAS,1.43,1.43,,2019-11-05
52,MCK,McKesson Corp,TAS,3.6,3.6,,2019-10-30
61,MCO,Moody's Corp,TAS,2.0,2.15,7.5,2019-10-30
17,MCRI,Monarch Casino & Resort Inc,After Market Close,0.58,0.5,-13.79,2019-10-30
1,MCS,Marcus Corp,TAS,0.55,0.46,-16.36,2019-10-24
65,MCY,Mercury General Corp,TAS,1.04,0.78,-25.0,2019-10-28
77,MD,MEDNAX Inc,TAS,0.9,0.91,1.11,2019-11-01
22,MDB,MongoDB Inc,TAS,-0.28,-0.26,7.14,2019-12-09
23,MDB,MongoDB Inc,After Market Close,-0.28,-0.26,7.14,2019-12-09
79,MDC,MDC Holdings Inc,TAS,0.87,0.79,-9.2,2019-10-30
76,MDCL,Medicine Man Technologies Inc,TAS,,,,2019-11-11
78,MDCL,Medicine Man Technologies Inc,Before Market Open,,,,2019-11-11
56,MDCO,Medicines Co,TAS,-0.8,-0.92,-15.0,2019-10-30
44,MDLA,Medallia Inc,TAS,-0.03,-0.01,66.67,2019-12-05
45,MDLA,Medallia Inc,After Market Close,-0.03,-0.01,66.67,2019-12-05
62,MDLY,Medley Management Inc,After Market Close,-0.01,-0.02,-100.0,2019-11-14
28,MDLZ,Mondelez International Inc,TAS,0.6,0.64,6.67,2019-10-29
80,MDP,Meredith Corp,TAS,0.88,0.99,12.5,2019-11-07
64,MDR,McDermott International Inc,TAS,-0.62,-1.8,-190.32,2019-11-04
94,MDRIQ,McDermott International Inc,TAS,-0.62,-1.8,-190.32,2019-11-04
0,MDRIQ,McDermott International Inc,TAS,-0.62,-1.8,-190.32,2019-11-04
92,MDRR,Medalist Diversified Reit Inc,Time Not Supplied,-0.12,-0.13,-8.33,2019-10-22
90,MDRRP,Medalist Diversified Reit Inc,Time Not Supplied,,,,2019-10-22
12,MDRX,Allscripts Healthcare Solutions Inc,TAS,0.17,0.17,,2019-11-04
39,MDT,Medtronic PLC,TAS,1.28,1.31,2.34,2019-11-19
47,MDU,Mdu Resources Group Inc,Before Market Open,0.61,0.69,13.11,2019-10-30
81,MDWD,Mediwound Ltd,Time Not Supplied,-0.15,-0.01,93.33,2019-11-14
24,MEC,Mayville Engineering Company Inc,Time Not Supplied,0.32,0.49,53.12,2019-10-29
98,MEDP,Medpace Holdings Inc,After Market Close,0.71,0.71,,2019-10-28
78,MEDP,Medpace Holdings Inc,TAS,0.71,0.71,,2019-10-29
85,MEDS,Trxade Group Inc,Time Not Supplied,,,,2019-10-31
42,MEEC,Midwest Energy Emissions Corp,Time Not Supplied,0.01,,,2019-11-11
31,MEI,Methode Electronics Inc,TAS,0.63,0.63,,2019-12-05
65,MELI,MercadoLibre Inc,TAS,0.04,-2.96,-7500.0,2019-10-31
60,MERC,Mercer International Inc,TAS,-0.01,0.02,300.0,2019-10-31
4,MESA,Mesa Air Group Inc,TAS,0.36,0.36,,2019-12-11
5,MESA,Mesa Air Group Inc,Before Market Open,0.36,0.36,,2019-12-11
79,MFA,MFA Financial Inc,TAS,0.19,0.2,5.26,2019-11-06
34,MFH,JMU Ltd,Before Market Open,,,,2019-11-20
81,MFINL,Medallion Financial Corp,Before Market Open,,,,2019-10-30
26,MFNC,Mackinac Financial Corp,Time Not Supplied,0.35,0.35,,2019-10-31
64,MFON,Mobivity Holdings Corp,After Market Close,,,,2019-11-14
51,MFSF,MutualFirst Financial Inc,TAS,0.66,0.71,7.58,2019-10-21
42,MG,Mistras Group Inc,TAS,0.22,0.12,-45.45,2019-11-04
46,MGEE,MGE Energy Inc,TAS,,,,2019-11-06
70,MGI,MoneyGram International Inc,After Market Close,0.03,-0.03,-200.0,2019-10-31
7,MGIC,Magic Software Enterprises Ltd,Time Not Supplied,0.15,0.17,13.33,2019-11-14
72,MGLN,Magellan Health Inc,TAS,1.31,1.23,-6.11,2019-11-01
31,MGP,MGM Growth Properties LLC,TAS,0.25,0.24,-4.0,2019-11-05
15,MGPC,Moregain Pictures Inc,Time Not Supplied,,,,2019-10-08
18,MGPI,MGP Ingredients Inc,Time Not Supplied,0.64,0.48,-25.0,2019-10-31
35,MGRC,McGrath RentCorp,TAS,1.03,1.32,28.16,2019-10-29
20,MGTI,MGT Capital Investments Inc,Time Not Supplied,-0.01,-0.01,,2019-11-18
81,MGY,Magnolia Oil & Gas Corp,After Market Close,0.09,0.05,-44.44,2019-11-04
64,MGY,Magnolia Oil & Gas Corp,TAS,0.09,0.05,-44.44,2019-11-05
48,MHGU,Meritage Hospitality Group Inc,Time Not Supplied,,,,2019-10-16
43,MHH,Mastech Digital Inc,TAS,,,,2019-10-29
44,MHH,Mastech Digital Inc,Before Market Open,,,,2019-10-29
29,MHK,Mohawk Industries Inc,TAS,2.63,2.75,4.56,2019-10-24
89,MHLD,Maiden Holdings Ltd,TAS,0.17,-0.94,-652.94,2019-11-12
75,MHO,M/I Homes Inc,TAS,0.99,1.32,33.33,2019-10-23
78,MIC,Macquarie Infrastructure Corp,TAS,0.36,0.71,97.22,2019-10-31
6,MICR,Micron Solutions Inc,After Market Close,,,,2019-11-13
56,MICT,MICT Inc,TAS,,,,2019-11-14
20,MIDD,Middleby Corp,TAS,1.63,1.72,5.52,2019-11-06
16,MIK,Michaels Companies Inc,TAS,0.49,0.4,-18.37,2019-12-05
17,MIND,Mitcham Industries Inc,Before Market Open,,,,2019-12-04
18,MINDP,Mitcham Industries Inc,TAS,,,,2019-12-04
19,MINI,Mobile Mini Inc,TAS,0.49,0.54,10.2,2019-10-31
13,MITT,AG Mortgage Investment Trust Inc,TAS,0.43,0.4,-6.98,2019-11-04
19,MJNA,Medical Marijuana Inc,Before Market Open,,,,2019-11-22
50,MJNE,MJ Holdings Inc,Time Not Supplied,,,,2019-10-16
1,MKC,McCormick & Company Inc,TAS,1.29,1.46,13.18,2019-10-01
5,MKL,Markel Corp,TAS,7.63,10.31,35.12,2019-10-29
80,MKSI,MKS Instruments Inc,TAS,0.87,1.12,28.74,2019-10-23
77,MKTX,Marketaxess Holdings Inc,TAS,1.39,1.42,2.16,2019-10-23
35,MLCO,Melco Resorts & Entertainment Ltd,Before Market Open,0.23,0.17,-26.09,2019-10-30
35,MLHC,M Line Holdings Inc,Time Not Supplied,,,,2019-11-21
8,MLHR,Herman Miller Inc,TAS,0.87,0.88,1.15,2019-12-18
17,MLI,Mueller Industries Inc,TAS,0.44,0.52,18.18,2019-10-22
2,MLM,Martin Marietta Materials Inc,TAS,3.51,3.96,12.82,2019-10-29
10,MLND,Millendo Therapeutics Inc,Before Market Open,-0.83,-0.87,-4.82,2019-11-13
57,MLNTQ,Melinta Therapeutics Inc,TAS,-2.55,-15.67,-514.51,2019-11-12
76,MLP,Maui Land & Pineapple Company Inc,After Market Close,,,,2019-11-06
40,MLSS,Milestone Scientific Inc,Before Market Open,-0.01,-0.06,-500.0,2019-11-14
52,MLVF,Malvern Bancorp Inc,Before Market Open,0.34,0.35,2.94,2019-10-30
37,MMAC,MMA Capital Holdings Inc,TAS,,,,2019-11-08
80,MMC,Marsh & McLennan Companies Inc,TAS,0.7,0.77,10.0,2019-10-29
13,MMLP,Martin Midstream Partners LP,TAS,-0.06,0.33,650.0,2019-10-23
1,MMM,3M Co,TAS,2.49,2.58,3.61,2019-10-24
19,MMMB,MamaMancini's Holdings Inc,Before Market Open,0.02,0.01,-50.0,2019-12-09
74,MMP,Magellan Midstream Partners LP,TAS,1.09,1.19,9.17,2019-10-31
32,MMS,Maximus Inc,TAS,0.94,0.93,-1.06,2019-11-19
92,MMSI,Merit Medical Systems Inc,TAS,0.45,0.28,-37.78,2019-10-30
1,MMYT,MakeMyTrip Ltd,Before Market Open,-0.28,-0.35,-25.0,2019-11-04
33,MN,Manning & Napier Inc,TAS,0.03,0.05,66.67,2019-10-31
20,MNDO,Mind CTI Ltd,TAS,,,,2019-11-12
36,MNI,McClatchy Co,TAS,-1.01,-0.16,84.16,2019-11-13
43,MNIQQ,McClatchy Co,TAS,-1.01,-0.16,84.16,2019-11-13
2,MNKD,MannKind Corp,Before Market Open,-0.08,-0.05,37.5,2019-11-06
67,MNLO,Menlo Therapeutics Inc,After Market Close,-0.77,-0.7,9.09,2019-10-31
6,MNOV,MediciNova Inc,After Market Close,-0.15,-0.05,66.67,2019-10-28
12,MNR,Monmouth Real Estate Investment Corp,TAS,0.09,0.24,166.67,2019-11-25
72,MNRL,Brigham Minerals Inc,After Market Close,0.18,0.14,-22.22,2019-11-07
1,MNRO,Monro Inc,TAS,0.71,0.6,-15.49,2019-10-24
99,MNST,Monster Beverage Corp,TAS,0.54,0.55,1.85,2019-11-07
15,MO,Altria Group Inc,TAS,1.15,1.19,3.48,2019-10-31
24,MOBL,MobileIron Inc,TAS,0.01,,-100.0,2019-10-31
38,MOD,Modine Manufacturing Co,TAS,0.25,0.13,-48.0,2019-11-07
55,MOFG,Midwestone Financial Group Inc,TAS,0.83,0.76,-8.43,2019-10-25
88,MOGA,Moog Inc,Before Market Open,,,,2019-11-01
5,MOGU,Mogu Inc,TAS,-0.07,-0.25,-257.14,2019-11-29
6,MOGU,Mogu Inc,Time Not Supplied,-0.07,-0.25,-257.14,2019-11-29
87,MOH,Molina Healthcare Inc,TAS,2.72,2.8,2.94,2019-10-29
18,MOHO,Ecmoho Ltd,Time Not Supplied,,,,2019-11-25
20,MOJO,MOJO Organics Inc,Time Not Supplied,,,,2019-10-28
35,MOMO,Momo Inc,TAS,0.61,0.68,11.48,2019-11-26
2,MORN,Morningstar Inc,TAS,,,,2019-10-23
2,MOS,Mosaic Co,TAS,0.22,0.08,-63.64,2019-11-04
19,MOTS,Motus GI Holdings Inc,Before Market Open,-0.25,-0.18,28.0,2019-11-14
28,MOV,Movado Group Inc,TAS,1.03,0.82,-20.39,2019-11-26
20,MOZO,M101 Corp,Time Not Supplied,,,,2019-11-11
18,MPAA,Motorcar Parts of America Inc,TAS,0.41,0.68,65.85,2019-11-12
12,MPB,Mid Penn Bancorp Inc,Before Market Open,0.57,0.57,,2019-10-25
88,MPC,Marathon Petroleum Corp,TAS,1.38,1.63,18.12,2019-10-31
72,MPLX,MPLX LP,TAS,0.61,0.61,,2019-10-31
68,MPW,Medical Properties Trust Inc,TAS,0.21,0.2,-4.76,2019-10-31
23,MPWR,Monolithic Power Systems Inc,TAS,1.06,1.08,1.89,2019-10-22
82,MPX,Marine Products Corp,TAS,0.21,0.23,9.52,2019-10-23
84,MPX,Marine Products Corp,Before Market Open,0.21,0.23,9.52,2019-10-23
88,MR,Montage Resources Corp,TAS,0.09,0.54,500.0,2019-11-07
93,MRAM,Everspin Technologies Inc,TAS,-0.19,-0.21,-10.53,2019-11-07
43,MRBK,Meridian Corp,After Market Close,0.41,0.52,26.83,2019-10-24
86,MRC,MRC Global Inc,TAS,0.13,0.23,76.92,2019-10-31
45,MRCC,Monroe Capital Corp,TAS,0.35,0.35,,2019-11-06
24,MRCY,Mercury Systems Inc,TAS,0.41,0.44,7.32,2019-10-29
48,MRGE,Mirage Energy Corp,Time Not Supplied,,,,2019-10-28
83,MRIC,MRI Interventions Inc,TAS,,,,2019-11-11
56,MRK,Merck & Co Inc,TAS,1.24,1.51,21.77,2019-10-29
85,MRKR,Marker Therapeutics Inc,TAS,-0.13,-0.12,7.69,2019-11-12
56,MRLN,Marlin Business Services Corp,TAS,0.62,0.6,-3.23,2019-10-31
17,MRMD,Marimed Inc,Time Not Supplied,,,,2019-11-12
19,MRO,Marathon Oil Corp,TAS,0.06,0.14,133.33,2019-11-06
82,MRTN,Marten Transport Ltd,After Market Close,0.28,0.3,7.14,2019-10-17
57,MRTX,Mirati Therapeutics Inc,After Market Close,-1.25,-1.38,-10.4,2019-11-04
98,MRUS,Merus NV,TAS,-0.55,-0.39,29.09,2019-11-12
6,MRVL,Marvell Technology Group Ltd,TAS,0.17,0.17,,2019-12-03
83,MS,Morgan Stanley,TAS,1.11,1.27,14.41,2019-10-17
83,MSA,MSA Safety Inc,After Market Close,1.17,1.15,-1.71,2019-10-23
2,MSA,MSA Safety Inc,TAS,1.17,1.15,-1.71,2019-10-24
6,MSB,Mesabi Trust,After Market Close,,,,2019-11-04
63,MSBF,MSB Financial Corp,After Market Close,,,,2019-10-30
19,MSBI,Midland States Bancorp Inc,TAS,0.64,0.51,-20.31,2019-10-25
60,MSC,Studio City International Holdings Ltd,TAS,0.11,0.23,109.09,2019-10-30
44,MSCI,MSCI Inc,TAS,1.59,1.68,5.66,2019-10-31
52,MSEX,Middlesex Water Co,TAS,0.72,0.66,-8.33,2019-11-01
21,MSFT,Microsoft Corp,TAS,1.24,1.38,11.29,2019-10-23
18,MSG,Madison Square Garden Co,TAS,-2.0,-3.36,-68.0,2019-11-08
98,MSM,MSC Industrial Direct Co Inc,TAS,1.23,1.3,5.69,2019-10-24
72,MSN,Emerson Radio Corp,Time Not Supplied,,,,2019-11-14
14,MSTR,MicroStrategy Inc,TAS,0.66,0.94,42.42,2019-10-29
41,MSVB,Mid-Southern Bancorp Inc,Time Not Supplied,,,,2019-10-22
37,MTB,M&T Bank Corp,TAS,3.57,3.47,-2.8,2019-10-17
50,MTCH,Match Group Inc,TAS,0.42,0.51,21.43,2019-11-05
91,MTDR,Matador Resources Co,TAS,0.24,0.32,33.33,2019-10-29
88,MTEX,Mannatech Inc,Before Market Open,,,,2019-11-08
50,MTG,MGIC Investment Corp,TAS,0.42,0.48,14.29,2019-10-22
80,MTH,Meritage Homes Corp,TAS,1.5,1.79,19.33,2019-10-22
80,MTLS,Materialise NV,TAS,0.02,0.02,,2019-10-31
26,MTN,Vail Resorts Inc,TAS,-2.98,-2.64,11.41,2019-12-09
27,MTNB,Matinas BioPharma Holdings Inc,Time Not Supplied,-0.03,-0.03,,2019-11-13
28,MTNB,Matinas BioPharma Holdings Inc,TAS,-0.03,-0.03,,2019-11-13
19,MTOR,Meritor Inc,TAS,0.69,0.83,20.29,2019-11-13
33,MTRN,Materion Corp,TAS,0.81,0.81,,2019-10-24
34,MTRN,Materion Corp,Before Market Open,0.81,0.81,,2019-10-24
53,MTRX,Matrix Service Co,TAS,0.27,0.22,-18.52,2019-11-06
14,MTSC,MTS Systems Corp,TAS,0.39,0.37,-5.13,2019-11-25
98,MTSI,MACOM Technology Solutions Holdings Inc,TAS,-0.02,0.01,150.0,2019-11-12
57,MTW,Manitowoc Company Inc,TAS,0.34,0.54,58.82,2019-11-07
20,MTX,Minerals Technologies Inc,TAS,1.01,1.06,4.95,2019-10-31
66,MTZ,MasTec Inc,TAS,1.61,1.73,7.45,2019-10-31
12,MU,Micron Technology Inc,TAS,0.47,0.48,2.13,2019-12-18
45,MUEL,Paul Mueller Co,After Market Close,,,,2019-10-25
77,MUR,Murphy Oil Corp,TAS,0.26,0.36,38.46,2019-10-31
99,MUX,McEwen Mining Inc,Before Market Open,-0.02,-0.03,-50.0,2019-10-30
63,MVBF,MVB Financial Corp,Before Market Open,0.33,0.35,6.06,2019-10-28
52,MWK,Mohawk Group Holdings Inc,Time Not Supplied,-0.43,-0.75,-74.42,2019-11-05
99,MX,MagnaChip Semiconductor Corp,TAS,0.28,0.49,75.0,2019-10-23
44,MXC,Mexco Energy Corp,After Market Close,,,,2019-11-08
0,MXIM,Maxim Integrated Products Inc,TAS,0.49,0.52,6.12,2019-10-29
3,MXL,MaxLinear Inc,TAS,0.21,0.23,9.52,2019-10-24
72,MYFW,First Western Financial Inc,Time Not Supplied,0.37,0.3,-18.92,2019-10-24
37,MYGN,Myriad Genetics Inc,TAS,0.32,0.08,-75.0,2019-11-04
47,MYO,Myomo Inc,After Market Close,-4.8,-4.8,,2019-11-12
66,MYOK,MyoKardia Inc,After Market Close,-1.91,-3.07,-60.73,2019-11-04
71,MYOK,MyoKardia Inc,TAS,-1.91,-3.07,-60.73,2019-11-11
95,MYOV,Myovant Sciences Ltd,TAS,-0.72,-0.79,-9.72,2019-11-12
50,MYRG,MYR Group Inc,TAS,0.61,0.62,1.64,2019-10-30
11,MYT,Urban Tea Inc,Time Not Supplied,,,,2019-10-28
30,NAII,Natural Alternatives International Inc,Time Not Supplied,,,,2019-11-14
17,NANX,Nanophase Technologies Corp,TAS,,,,2019-11-15
5,NAO,Nordic American Offshore Ltd,Before Market Open,,,,2019-11-14
1,NASB,NASB Financial Inc,After Market Close,,,,2019-12-13
0,NAT,Nordic American Tanker Ltd,Before Market Open,-0.08,-0.1,-25.0,2019-11-25
53,NATH,Nathan's Famous Inc,TAS,,,,2019-11-08
78,NATI,National Instruments Corp,TAS,0.29,0.39,34.48,2019-10-29
4,NAV,Navistar International Corp,TAS,0.96,1.02,6.25,2019-12-17
97,NAVB,Navidea Biopharmaceuticals Inc,Before Market Open,-0.17,-0.17,,2019-11-07
83,NAVI,Navient Corp,TAS,0.57,0.62,8.77,2019-10-22
6,NBEV,New Age Beverages Corp,Before Market Open,-0.04,-0.14,-250.0,2019-11-14
7,NBEV,New Age Beverages Corp,TAS,-0.04,-0.14,-250.0,2019-11-14
10,NBHC,National Bank Holdings Corp,TAS,0.66,0.69,4.55,2019-10-22
34,NBIX,Neurocrine Biosciences Inc,TAS,0.64,0.56,-12.5,2019-11-04
41,NBN,Northeast Bank,After Market Close,0.71,0.56,-21.13,2019-10-28
20,NBR,Nabors Industries Ltd,TAS,-0.22,-0.37,-68.18,2019-10-29
99,NBRV,Nabriva Therapeutics PLC,After Market Close,-0.28,-0.24,14.29,2019-11-12
33,NBTB,NBT Bancorp Inc,TAS,0.66,0.71,7.58,2019-10-28
17,NCBS,Nicolet Bankshares Inc,After Market Close,1.18,1.4,18.64,2019-10-15
40,NCLH,Norwegian Cruise Line Holdings Ltd,TAS,2.16,2.23,3.24,2019-11-07
91,NCMI,National CineMedia Inc,TAS,0.13,0.12,-7.69,2019-11-04
38,NCNA,NuCana PLC,TAS,-22.8,-12.0,47.37,2019-11-13
21,NCR,NCR Corp,TAS,0.68,0.73,7.35,2019-11-07
17,NCRE,New Century Resources Corp,Time Not Supplied,,,,2019-11-18
3,NCS,NCI Building Systems Inc,Before Market Open,,,,2019-12-17
45,NCSM,NCS Multistage Holdings Inc,After Market Close,-0.03,-0.07,-133.33,2019-11-04
54,NCSM,NCS Multistage Holdings Inc,TAS,-0.03,-0.07,-133.33,2019-11-05
93,NDAQ,Nasdaq Inc,TAS,1.21,1.27,4.96,2019-10-23
31,NDLS,Noodles & Co,TAS,0.07,0.09,28.57,2019-11-07
12,NDSN,Nordson Corp,TAS,1.79,1.79,,2019-12-11
47,NE,Noble Corporation PLC,TAS,-0.52,-0.46,11.54,2019-10-30
60,NECB,Northeast Community Bancorp Inc,Time Not Supplied,,,,2019-11-05
97,NEE,NextEra Energy Inc,Before Market Open,2.29,2.39,4.37,2019-10-22
25,NEM,Newmont Corporation,TAS,0.39,0.36,-7.69,2019-11-05
32,NEO,Neogenomics Inc,TAS,0.06,0.07,16.67,2019-10-29
1,NEOG,Neogen Corp,TAS,0.32,0.31,-3.13,2019-12-23
75,NEOS,Neos Therapeutics Inc,Before Market Open,-0.1,-0.04,60.0,2019-11-08
96,NEP,Nextera Energy Partners LP,Before Market Open,0.4,-1.21,-402.5,2019-10-22
1,NEPH,Nephros Inc,Time Not Supplied,-0.1,-0.1,,2019-10-07
95,NES,Nuverra Environmental Solutions Inc,Before Market Open,,,,2019-11-05
27,NESR,National Energy Services Reunited Corp,Time Not Supplied,0.2,0.19,-5.0,2019-11-06
19,NET,Cloudflare Inc,Time Not Supplied,-0.15,-0.15,,2019-11-07
6,NETE,Net Element Inc,Before Market Open,-0.13,-0.24,-84.62,2019-11-14
13,NEU,NewMarket Corp,TAS,5.93,6.06,2.19,2019-10-23
43,NEW,Puxin Ltd,Before Market Open,,,,2019-11-18
10,NEWA,Newater Technology Inc,After Market Close,,,,2019-12-20
48,NEWM,Gannett Co Inc,TAS,0.12,-0.31,-358.33,2019-10-31
96,NEWT,Newtek Business Services Corp,TAS,0.56,0.63,12.5,2019-11-06
81,NEXA,Nexa Resources SA,After Market Close,-0.05,-0.06,-20.0,2019-10-31
89,NEXA,Nexa Resources SA,TAS,-0.05,-0.06,-20.0,2019-11-01
15,NEXT,NextDecade Corp,After Market Close,-0.12,-0.07,41.67,2019-11-05
57,NFBK,Northfield Bancorp Inc,After Market Close,0.26,0.28,7.69,2019-10-23
49,NFC,New Frontier Corp,After Market Close,,,,2019-10-25
53,NFE,New Fortress Energy LLC,After Market Close,-0.16,-0.3,-87.5,2019-11-11
16,NFG,National Fuel Gas Co,TAS,0.54,0.54,,2019-10-31
42,NFH,New Frontier Health Corp,After Market Close,,,,2019-10-25
51,NFLX,Netflix Inc,TAS,1.04,1.47,41.35,2019-10-16
49,NGHC,National General Holdings Corp,Time Not Supplied,,,,2019-10-28
58,NGHCP,National General Holdings Corp,TAS,,,,2019-10-30
55,NGHCZ,National General Holdings Corp,Time Not Supplied,,,,2019-10-28
52,NGL,NGL Energy Partners LP,TAS,0.16,-1.72,-1175.0,2019-11-08
54,NGM,NGM Biopharmaceuticals Inc,TAS,-0.28,-0.17,39.29,2019-11-12
37,NGVC,Natural Grocers By Vitamin Cottage Inc,TAS,0.06,0.06,,2019-11-14
33,NGVT,Ingevity Corp,TAS,1.41,1.46,3.55,2019-10-23
51,NHC,National Healthcare Corp,Before Market Open,,,,2019-11-05
1,NHLD,National Holdings Corp,After Market Close,,,,2019-12-30
38,NHTC,Natural Health Trends Corp,Before Market Open,,,,2019-11-01
65,NICK,Nicholas Financial Inc,Time Not Supplied,,,,2019-11-01
54,NICK,Nicholas Financial Inc,Time Not Supplied,,,,2019-11-08
1,NIDB,Northeast Indiana Bancorp Inc,Time Not Supplied,,,,2019-10-11
62,NIHD,NII Holdings Inc,Before Market Open,,,,2019-11-05
50,NINE,Nine Energy Service Inc,Before Market Open,-0.25,-0.22,12.0,2019-11-08
2,NIO,Nio Inc,TAS,-2.43,-2.38,2.06,2019-12-30
28,NIU,NIU Technologies,Before Market Open,0.06,0.13,116.67,2019-11-25
11,NJR,New Jersey Resources Corp,TAS,0.29,0.29,,2019-11-19
16,NKE,Nike Inc,TAS,0.58,0.7,20.69,2019-12-19
39,NKSH,National Bankshares Inc,Time Not Supplied,0.61,0.65,6.56,2019-10-17
