,Symbol,Company,Earnings Call Time,EPS Estimate,Reported EPS,Surprise(%),Earnings Date
37,KOPN,Kopin Corp,TAS,-0.09,-0.14,-55.56,2019-05-07
95,KOS,Kosmos Energy Ltd,Before Market Open,-0.07,-0.06,14.29,2019-05-06
45,KOSS,Koss Corp,Time Not Supplied,,,,2019-05-09
4,KR,Kroger Co,TAS,0.71,0.72,1.41,2019-06-20
21,KRA,Kraton Corp,TAS,0.65,0.88,35.38,2019-04-24
45,KRC,Kilroy Realty Corp,TAS,0.32,0.36,12.5,2019-05-06
11,KREF,KKR Real Estate Finance Trust Inc,TAS,0.41,0.44,7.32,2019-05-02
12,KRG,Kite Realty Group Trust,TAS,,,,2019-05-06
59,KRNT,Kornit Digital Ltd,TAS,0.06,0.03,-50.0,2019-05-13
71,KRNY,Kearny Financial Corp,Before Market Open,0.11,0.13,18.18,2019-04-29
36,KRYS,Krystal Biotech Inc,Time Not Supplied,-0.33,-0.29,12.12,2019-05-06
49,KSBI,Ks Bancorp Inc,Time Not Supplied,,,,2019-04-23
12,KSHB,KushCo Holdings Inc,Before Market Open,-0.08,-0.1,-25.0,2019-04-11
10,KSS,Kohls Corp,TAS,0.67,0.61,-8.96,2019-05-21
51,KSU,Kansas City Southern,TAS,1.44,1.54,6.94,2019-04-17
1,KTB,Kontoor Brands Inc,Time Not Supplied,0.83,0.96,15.66,2019-06-20
1,KTCC,Key Tronic Corp,TAS,,,,2019-04-30
41,KTOS,Kratos Defense and Security Solutions Inc,TAS,0.02,0.08,300.0,2019-05-08
40,KTYB,Kentucky Bancshares Inc,Time Not Supplied,,,,2019-04-30
93,KURA,Kura Oncology Inc,TAS,-0.44,-0.37,15.91,2019-05-07
27,KW,Kennedy-Wilson Holdings Inc,TAS,-0.19,-0.04,78.95,2019-05-01
2,KWBT,Kiwa Bio-Tech Products Group Corp,After Market Close,,,,2019-04-12
30,KWBT,Kiwa Bio-Tech Products Group Corp,Before Market Open,,,,2019-05-15
35,KWR,Quaker Chemical Corp,TAS,1.4,1.41,0.71,2019-05-02
21,KYN,Kayne Anderson MLP/Midstream Investment Co,Time Not Supplied,,,,2019-04-25
95,KZR,Kezar Life Sciences Inc,After Market Close,-0.4,-0.4,,2019-05-07
49,L,Loews Corp,Before Market Open,0.95,1.2,26.32,2019-04-29
71,LAD,Lithia Motors Inc,TAS,2.16,2.44,12.96,2019-04-24
47,LADR,Ladder Capital Corp,TAS,0.39,0.4,2.56,2019-05-07
20,LAIX,LAIX Inc,TAS,-0.41,-0.17,58.54,2019-05-28
53,LAKE,Lakeland Industries Inc,TAS,0.13,-0.24,-284.62,2019-04-16
14,LAKE,Lakeland Industries Inc,TAS,0.03,-0.06,-300.0,2019-06-10
37,LAMR,Lamar Advertising Co,TAS,0.5,0.51,2.0,2019-05-02
48,LANC,Lancaster Colony Corp,TAS,1.21,1.11,-8.26,2019-04-25
90,LAND,Gladstone Land Corp,TAS,-0.02,-0.03,-50.0,2019-05-07
3,LANDP,Gladstone Land Corp,TAS,,,,2019-05-07
51,LARK,Landmark Bancorp Inc,TAS,,,,2019-05-01
76,LASR,nLIGHT Inc,After Market Close,0.03,0.02,-33.33,2019-05-08
16,LAUR,Laureate Education Inc,TAS,-0.6,0.85,241.67,2019-05-09
81,LAWS,Lawson Products Inc,TAS,0.29,0.44,51.72,2019-04-18
42,LAZ,Lazard Ltd,TAS,0.65,0.87,33.85,2019-04-25
95,LAZY,Lazydays Holdings Inc,TAS,0.18,0.07,-61.11,2019-05-09
6,LB,L Brands Inc,TAS,,0.14,,2019-05-22
38,LBAI,Lakeland Bancorp Inc,Before Market Open,0.3,0.35,16.67,2019-04-29
58,LBC,Luther Burbank Corp,TAS,0.19,0.21,10.53,2019-04-30
71,LBRDK,Liberty Broadband Corp,Before Market Open,0.31,-0.08,-125.81,2019-05-09
33,LBRT,Liberty Oilfield Services Inc,TAS,0.21,0.31,47.62,2019-05-01
14,LBTYK,Liberty Global PLC,TAS,0.1,0.8,700.0,2019-05-06
40,LBY,Libbey Inc,TAS,-0.15,-0.2,-33.33,2019-04-30
50,LC,LendingClub Corp,TAS,-0.15,-0.15,,2019-05-07
61,LCI,Lannett Company Inc,TAS,0.64,0.68,6.25,2019-05-06
48,LCII,LCI Industries,TAS,1.32,1.38,4.55,2019-05-07
61,LCNB,LCNB Corp,After Market Close,0.36,0.35,-2.78,2019-04-18
18,LCTC,Lifeloc Technologies Inc,Time Not Supplied,,,,2019-05-17
35,LCTX,Lineage Cell Therapeutics Inc,After Market Close,-0.06,0.3,600.0,2019-05-09
82,LCUT,Lifetime Brands Inc,TAS,-0.08,-0.28,-250.0,2019-05-09
35,LDL,Lydall Inc,TAS,0.43,0.28,-34.88,2019-05-01
14,LDOS,Leidos Holdings Inc,TAS,1.0,1.13,13.0,2019-04-30
11,LE,Lands End Inc,TAS,-0.3,-0.21,30.0,2019-06-04
47,LEA,Lear Corp,TAS,4.11,4.0,-2.68,2019-04-26
20,LEAF,Leaf Group Ltd,TAS,-0.25,-0.4,-60.0,2019-05-08
1,LEAI,Legacy Education Alliance Inc,TAS,,,,2019-04-15
4,LEAI,Legacy Education Alliance Inc,TAS,,,,2019-05-15
53,LEAT,Leatt Corp,TAS,,,,2019-05-13
54,LECO,Lincoln Electric Holdings Inc,TAS,1.22,1.17,-4.1,2019-04-22
8,LEDS,SemiLEDs Corp,After Market Close,,,,2019-04-10
30,LEE,Lee Enterprises Inc,TAS,,,,2019-05-09
57,LEE,Lee Enterprises Inc,Before Market Open,,,,2019-05-10
9,LEG,Leggett & Platt Inc,TAS,0.52,0.49,-5.77,2019-04-29
3,LEGH,Legacy Housing Corp,After Market Close,0.22,0.29,31.82,2019-04-08
42,LEGH,Legacy Housing Corp,After Market Close,0.22,0.29,31.82,2019-05-13
15,LEJU,Leju Holdings Ltd,TAS,,,,2019-05-28
5,LEN,Lennar Corp,TAS,1.14,1.3,14.04,2019-06-25
50,LEU,Centrus Energy Corp,TAS,,,,2019-05-09
3,LEVI,Levi Strauss & Co,TAS,,,,2019-04-09
49,LEVL,Level One Bancorp Inc,Time Not Supplied,0.47,0.41,-12.77,2019-04-30
91,LFUS,Littelfuse Inc,TAS,1.92,1.96,2.08,2019-05-01
12,LFVN,Lifevantage Corp,TAS,0.14,0.12,-14.29,2019-05-01
25,LGIH,LGI Homes Inc,TAS,0.87,0.73,-16.09,2019-05-07
22,LGL,LGL Group Inc,TAS,,,,2019-05-08
98,LGND,Ligand Pharmaceuticals Inc,TAS,1.02,1.16,13.73,2019-05-02
31,LH,Laboratory Corporation of America Holdings,TAS,2.53,2.62,3.56,2019-04-30
67,LHC,Leo Holdings Corp,Time Not Supplied,,,,2019-05-14
21,LHCG,LHC Group Inc,TAS,0.89,0.98,10.11,2019-05-08
43,LHX,L3harris Technologies Inc,TAS,2.03,2.23,9.85,2019-05-01
48,LICT,LICT Corp,Time Not Supplied,,,,2019-04-18
8,LIFE,aTyr Pharma Inc,TAS,-3.16,-2.52,20.25,2019-05-13
66,LII,Lennox International Inc,TAS,1.4,1.68,20.0,2019-04-22
42,LILAK,Liberty Latin America Ltd,TAS,0.2,-0.23,-215.0,2019-05-08
6,LIN,Linde PLC,TAS,1.59,1.69,6.29,2019-05-10
99,LINC,Lincoln Educational Services Corp,TAS,-0.22,-0.22,,2019-05-09
12,LIND,Lindblad Expeditions Holdings Inc,TAS,0.21,0.31,47.62,2019-05-02
17,LINK,Interlink Electronics Inc,Time Not Supplied,,,,2019-05-09
23,LIQT,LiqTech International Inc,Before Market Open,0.01,,-100.0,2019-05-14
3,LITB,LightInTheBox Holding Co Ltd,Before Market Open,,,,2019-06-24
17,LITE,Lumentum Holdings Inc,TAS,0.85,0.91,7.06,2019-05-07
14,LIVC,Live Current Media Inc,After Market Close,,,,2019-04-02
88,LIVC,Live Current Media Inc,After Market Close,,,,2019-05-15
6,LIVE,Live Ventures Inc,TAS,,,,2019-05-14
11,LIVN,LivaNova PLC,TAS,0.57,0.54,-5.26,2019-04-05
97,LIVN,LivaNova PLC,TAS,0.57,0.54,-5.26,2019-05-01
17,LIVX,Livexlive Media Inc,Before Market Open,-0.16,-0.19,-18.75,2019-06-13
26,LKCO,Luokung Technology Corp,Before Market Open,,,,2019-04-24
96,LKFN,Lakeland Financial Corp,TAS,0.8,0.84,5.0,2019-04-25
88,LKQ,LKQ Corp,TAS,0.56,0.56,,2019-04-25
23,LL,Lumber Liquidators Holdings Inc,TAS,-0.17,-0.11,35.29,2019-04-30
63,LLEX,Lilis Energy Inc,TAS,-0.11,-0.19,-72.73,2019-05-10
67,LLNW,Limelight Networks Inc,TAS,,-0.04,,2019-04-17
22,LLY,Eli Lilly and Co,TAS,1.31,1.33,1.53,2019-04-30
98,LM,Legg Mason Inc,TAS,0.54,0.56,3.7,2019-05-13
53,LMAT,LeMaitre Vascular Inc,TAS,0.19,0.17,-10.53,2019-05-01
49,LMB,Limbach Holdings Inc,TAS,-0.08,0.28,450.0,2019-04-16
47,LMB,Limbach Holdings Inc,TAS,-0.08,0.28,450.0,2019-05-16
3,LMFA,LM Funding America Inc,Before Market Open,,,,2019-05-16
10,LMNR,Limoneira Co,TAS,-0.11,-0.09,18.18,2019-06-10
37,LMNX,Luminex Corp,TAS,0.07,-0.07,-200.0,2019-05-06
50,LMRK,Landmark Infrastructure Partners LP,TAS,0.19,0.15,-21.05,2019-05-01
49,LMST,Limestone Bancorp Inc,Time Not Supplied,0.3,0.38,26.67,2019-04-24
56,LMT,Lockheed Martin Corp,TAS,4.34,5.99,38.02,2019-04-23
83,LNC,Lincoln National Corp,TAS,2.04,2.14,4.9,2019-05-01
4,LNDC,Landec Corp,TAS,0.03,0.04,33.33,2019-04-03
97,LNG,Cheniere Energy Inc,TAS,0.27,0.54,100.0,2019-05-09
7,LNN,Lindsay Corp,TAS,0.62,0.02,-96.77,2019-04-09
18,LNT,Alliant Energy Corp,TAS,0.51,0.53,3.92,2019-05-02
22,LNTH,Lantheus Holdings Inc,TAS,0.25,0.28,12.0,2019-04-30
2,LOACU,Longevity Acquisition Corp,After Market Close,,,,2019-05-29
10,LOAN,Manhattan Bridge Capital Inc,Before Market Open,0.12,0.12,,2019-04-15
51,LOB,Live Oak Bancshares Inc,After Market Close,0.01,0.06,500.0,2019-04-24
52,LOB,Live Oak Bancshares Inc,TAS,0.01,0.06,500.0,2019-04-25
4,LOCO,El Pollo Loco Holdings Inc,TAS,0.16,0.15,-6.25,2019-05-02
93,LODE,Comstock Mining Inc,TAS,,,,2019-05-09
1,LODE,Comstock Mining Inc,TAS,,,,2019-05-09
57,LOGC,LogicBio Therapeutics Inc,TAS,-0.32,-0.34,-6.25,2019-04-01
3,LOGC,LogicBio Therapeutics Inc,TAS,-0.32,-0.34,-6.25,2019-05-14
14,LOGM,LogMeIn Inc,TAS,1.14,1.17,2.63,2019-04-25
49,LOGN,Logansport Financial Corp,Time Not Supplied,,,,2019-04-17
95,LONE,Lonestar Resources US Inc,TAS,,,,2019-05-13
97,LOOP,Loop Industries Inc,After Market Close,-0.09,-0.09,,2019-05-07
1,LOPE,Grand Canyon Education Inc,TAS,1.49,1.62,8.72,2019-05-07
57,LORL,Loral Space & Communications Inc,Time Not Supplied,,,,2019-05-09
26,LOV,Spark Networks SE,After Market Close,,,,2019-04-29
14,LOVE,Lovesac Co,TAS,0.5,0.63,26.0,2019-04-30
6,LOVE,Lovesac Co,TAS,-0.56,-0.67,-19.64,2019-06-10
12,LOW,Lowe's Companies Inc,TAS,1.33,1.22,-8.27,2019-05-22
68,LPBC,Lincoln Park Bancorp,Time Not Supplied,,,,2019-04-30
91,LPCN,Lipocine Inc,TAS,-0.14,-0.14,,2019-05-08
20,LPG,Dorian LPG Ltd,TAS,-0.17,-0.21,-23.53,2019-05-23
93,LPI,Laredo Petroleum Inc,TAS,0.09,0.12,33.33,2019-05-01
23,LPLA,LPL Financial Holdings Inc,TAS,1.59,1.93,21.38,2019-05-02
78,LPT,Liberty Property Trust,TAS,0.28,0.37,32.14,2019-04-30
80,LPX,Louisiana-Pacific Corp,TAS,0.12,0.13,8.33,2019-05-07
28,LQMT,Liquidmetal Technologies Inc,TAS,,,,2019-05-14
3,LRCX,Lam Research Corp,TAS,3.38,3.7,9.47,2019-04-24
42,LRN,K12 Inc,TAS,0.37,0.44,18.92,2019-04-23
72,LSBK,Lake Shore Bancorp Inc,Time Not Supplied,,,,2019-04-25
26,LSCC,Lattice Semiconductor Corp,After Market Close,0.09,0.11,22.22,2019-04-30
27,LSCC,Lattice Semiconductor Corp,TAS,0.09,0.11,22.22,2019-04-30
62,LSI,Life Storage Inc,TAS,0.84,0.74,-11.9,2019-05-01
70,LSTR,Landstar System Inc,TAS,1.51,1.58,4.64,2019-04-24
33,LSYN,Liberated Syndication Inc,Time Not Supplied,,,,2019-05-22
31,LTBR,Lightbridge Corp,TAS,,,,2019-05-10
75,LTHM,Livent Corp,TAS,0.12,0.12,,2019-05-07
38,LTRX,Lantronix Inc,TAS,0.03,0.05,66.67,2019-04-25
48,LTS,Ladenburg Thalmann Financial Services Inc,Before Market Open,0.01,-0.04,-500.0,2019-05-09
64,LUB,Luby's Inc,TAS,,,,2019-04-22
0,LULU,Lululemon Athletica Inc,After Market Close,0.7,0.74,5.71,2019-06-12
55,LUNA,Luna Innovations Inc,After Market Close,,0.07,,2019-05-08
14,LUV,Southwest Airlines Co,TAS,0.61,0.7,14.75,2019-04-25
28,LUVU,Luvu Brands Inc,After Market Close,,,,2019-05-14
32,LVS,Las Vegas Sands Corp,TAS,0.87,0.91,4.6,2019-04-17
55,LVWD,Live World Inc,After Market Close,,,,2019-05-16
22,LW,Lamb Weston Holdings Inc,TAS,0.82,0.95,15.85,2019-04-02
34,LWAY,Lifeway Foods Inc,TAS,,,,2019-04-15
28,LWAY,Lifeway Foods Inc,TAS,,,,2019-05-20
15,LX,LexinFintech Holdings Ltd,TAS,0.4,0.5,25.0,2019-05-17
61,LXFR,Luxfer Holdings PLC,TAS,0.38,0.4,5.26,2019-05-02
79,LXRX,Lexicon Pharmaceuticals Inc,TAS,-0.22,-0.21,4.55,2019-05-01
70,LXU,LSB Industries Inc,TAS,0.15,-1.06,-806.67,2019-04-30
80,LYB,LyondellBasell Industries NV,Before Market Open,2.19,2.22,1.37,2019-04-26
62,LYFT,LYFT Inc,After Market Close,-5.8,-48.53,-736.72,2019-05-07
25,LYTS,LSI Industries Inc,TAS,0.03,-0.08,-366.67,2019-04-25
95,LYV,Live Nation Entertainment Inc,TAS,-0.34,-0.31,8.82,2019-05-02
5,LZB,La-Z-Boy Inc,TAS,0.64,0.64,,2019-06-18
41,M,Macy's Inc,TAS,-0.1,-0.35,-250.0,2019-05-15
38,MA,Mastercard Inc,TAS,1.66,1.78,7.23,2019-04-30
37,MAA,Mid-America Apartment Communities Inc,TAS,0.48,0.55,14.58,2019-05-01
93,MAC,Macerich Co,TAS,0.01,0.05,400.0,2019-05-02
28,MACE,Mace Security International Inc,TAS,,,,2019-04-02
85,MACK,Merrimack Pharmaceuticals Inc,TAS,,,,2019-05-10
39,MAGS,Magal Security Systems Ltd,TAS,,,,2019-05-21
42,MAIN,Main Street Capital Corp,TAS,0.62,0.64,3.23,2019-05-09
84,MAN,ManpowerGroup Inc,TAS,1.36,1.39,2.21,2019-04-18
0,MANH,Manhattan Associates Inc,TAS,0.34,0.41,20.59,2019-04-23
16,MANT,ManTech International Corp,TAS,0.53,0.53,,2019-05-01
68,MANU,Manchester United PLC,TAS,1.88,4.65,147.34,2019-05-16
1,MAR,Marriott International Inc,TAS,1.34,1.41,5.22,2019-05-10
67,MARA,Marathon Patent Group Inc,After Market Close,,,,2019-05-10
54,MARK,Remark Holdings Inc,After Market Close,-0.42,-0.21,50.0,2019-04-01
93,MARK,Remark Holdings Inc,TAS,-0.42,-0.21,50.0,2019-05-09
27,MAS,Masco Corp,TAS,0.47,0.44,-6.38,2019-04-25
42,MASI,Masimo Corp,TAS,0.75,0.79,5.33,2019-05-06
10,MAT,Mattel Inc,TAS,-0.56,-0.44,21.43,2019-04-25
12,MATN,Mateon Therapeutics Inc,Time Not Supplied,-0.02,-0.02,,2019-04-10
49,MATW,Matthews International Corp,TAS,0.95,0.9,-5.26,2019-05-02
83,MATX,Matson Inc,TAS,0.25,0.29,16.0,2019-05-08
27,MAYS,J.W. Mays Inc,Before Market Open,,,,2019-06-05
18,MBCN,Middlefield Banc Corp,Before Market Open,0.49,0.46,-6.12,2019-04-22
16,MBCQ,MB Bancorp Inc,Time Not Supplied,,,,2019-05-10
57,MBFI,MB Financial Inc,Before Market Open,,,,2019-04-22
87,MBII,Marrone Bio Innovations Inc,TAS,-0.04,-0.04,,2019-05-09
41,MBIN,Merchants Bancorp,After Market Close,0.53,0.34,-35.85,2019-04-30
15,MBIO,Mustang Bio Inc,Before Market Open,-0.36,-0.34,5.56,2019-05-10
24,MBRX,Moleculin Biotech Inc,Time Not Supplied,-0.09,-0.14,-55.56,2019-05-14
90,MBUU,Malibu Boats Inc,TAS,1.04,1.15,10.58,2019-05-09
19,MBWM,Mercantile Bank Corp,TAS,0.59,0.72,22.03,2019-04-16
46,MC,Moelis & Co,TAS,0.21,0.27,28.57,2019-04-30
40,MCB,Metropolitan Bank Holding Corp,Before Market Open,0.75,1.01,34.67,2019-04-24
65,MCBC,Macatawa Bank Corp,Time Not Supplied,0.19,0.22,15.79,2019-04-25
42,MCC,Medley Capital Corp,TAS,0.01,-0.19,-2000.0,2019-05-10
18,MCD,Mcdonald's Corp,TAS,1.75,1.72,-1.71,2019-04-30
28,MCEP,Mid-Con Energy Partners LP,After Market Close,-1.4,-3.2,-128.57,2019-05-01
71,MCF,Contango Oil & Gas Co,TAS,-0.13,-0.26,-100.0,2019-05-08
70,MCFT,Mastercraft Boat Holdings Inc,TAS,0.67,0.78,16.42,2019-05-09
60,MCHP,Microchip Technology Inc,TAS,1.4,1.48,5.71,2019-05-07
62,MCHX,Marchex Inc,TAS,,0.01,,2019-05-02
14,MCK,McKesson Corp,TAS,3.66,3.69,0.82,2019-05-08
10,MCO,Moody's Corp,TAS,1.93,2.07,7.25,2019-04-24
0,MCOA,Marijuana Company Of America Inc,Time Not Supplied,,,,2019-04-15
2,MCOA,Marijuana Company Of America Inc,Time Not Supplied,,,,2019-05-21
10,MCRAA,McRae Industries Inc,After Market Close,,,,2019-06-14
11,MCRAB,McRae Industries Inc,After Market Close,,,,2019-06-14
86,MCRB,Seres Therapeutics Inc,Before Market Open,-0.39,-0.59,-51.28,2019-05-02
96,MCRB,Seres Therapeutics Inc,TAS,-0.39,-0.59,-51.28,2019-05-02
83,MCRI,Monarch Casino & Resort Inc,After Market Close,0.38,0.38,,2019-04-24
10,MCS,Marcus Corp,TAS,0.06,0.06,,2019-04-25
57,MCY,Mercury General Corp,TAS,0.79,0.87,10.13,2019-04-29
72,MD,MEDNAX Inc,TAS,0.7,0.65,-7.14,2019-05-02
24,MDB,MongoDB Inc,After Market Close,-0.24,-0.22,8.33,2019-06-05
26,MDC,MDC Holdings Inc,TAS,0.61,0.64,4.92,2019-04-30
86,MDCA,MDC Partners Inc,TAS,-0.22,-0.04,81.82,2019-05-07
66,MDCL,Medicine Man Technologies Inc,Time Not Supplied,,,,2019-04-17
52,MDCL,Medicine Man Technologies Inc,After Market Close,,,,2019-04-30
16,MDCO,Medicines Co,TAS,-0.68,-0.8,-17.65,2019-04-25
27,MDLY,Medley Management Inc,TAS,0.04,0.02,-50.0,2019-04-02
58,MDLY,Medley Management Inc,TAS,0.04,0.02,-50.0,2019-05-16
72,MDLZ,Mondelez International Inc,TAS,0.61,0.65,6.56,2019-04-30
37,MDP,Meredith Corp,TAS,0.71,0.52,-26.76,2019-05-10
5,MDR,McDermott International Inc,TAS,0.13,0.02,-84.62,2019-04-29
29,MDRX,Allscripts Healthcare Solutions Inc,TAS,0.14,0.16,14.29,2019-05-02
39,MDT,Medtronic PLC,TAS,1.46,1.54,5.48,2019-05-23
1,MDU,Mdu Resources Group Inc,Time Not Supplied,0.22,0.21,-4.55,2019-04-30
38,MDWD,Mediwound Ltd,TAS,-0.14,-0.15,-7.14,2019-05-21
89,MED,Medifast Inc,TAS,1.54,1.7,10.39,2019-05-01
17,MEDP,Medpace Holdings Inc,TAS,0.6,0.64,6.67,2019-04-30
10,MEEC,Midwest Energy Emissions Corp,TAS,-0.01,-0.01,,2019-04-11
77,MEEC,Midwest Energy Emissions Corp,TAS,-0.01,-0.01,,2019-05-15
28,MEET,Meet Group Inc,TAS,0.08,0.09,12.5,2019-05-08
7,MEI,Methode Electronics Inc,TAS,0.71,0.6,-15.49,2019-06-20
3,MESA,Mesa Air Group Inc,TAS,0.52,0.46,-11.54,2019-05-10
81,MET,Metlife Inc,TAS,1.27,1.48,16.54,2019-05-01
80,METC,Ramaco Resources Inc,TAS,0.21,0.17,-19.05,2019-05-08
84,MFA,MFA Financial Inc,TAS,0.19,0.19,,2019-05-07
67,MFIN,Medallion Financial Corp,TAS,0.05,0.05,,2019-05-07
15,MFINL,Medallion Financial Corp,TAS,,,,2019-05-07
37,MFNC,Mackinac Financial Corp,Time Not Supplied,0.31,0.3,-3.23,2019-05-01
19,MFON,Mobivity Holdings Corp,TAS,,,,2019-04-15
21,MFON,Mobivity Holdings Corp,After Market Close,,,,2019-04-15
60,MFON,Mobivity Holdings Corp,After Market Close,,,,2019-05-15
19,MFSF,MutualFirst Financial Inc,TAS,0.58,0.6,3.45,2019-04-23
18,MG,Mistras Group Inc,TAS,0.08,-0.03,-137.5,2019-05-06
96,MGEE,MGE Energy Inc,TAS,,,,2019-05-08
87,MGEN,miRagen Therapeutics Inc,TAS,-0.34,-0.38,-11.76,2019-05-08
43,MGIC,Magic Software Enterprises Ltd,Time Not Supplied,0.14,0.14,,2019-05-16
58,MGLN,Magellan Health Inc,TAS,0.55,0.4,-27.27,2019-05-02
12,MGM,MGM Resorts International,TAS,0.21,0.05,-76.19,2019-04-29
66,MGNX,MacroGenics Inc,TAS,-0.86,-0.99,-15.12,2019-05-01
3,MGP,MGM Growth Properties LLC,TAS,0.26,0.24,-7.69,2019-04-30
7,MGPC,Moregain Pictures Inc,Time Not Supplied,,,,2019-06-21
42,MGPI,MGP Ingredients Inc,TAS,0.5,0.57,14.0,2019-05-01
81,MGRC,McGrath RentCorp,TAS,0.64,0.75,17.19,2019-04-30
41,MGTI,MGT Capital Investments Inc,Time Not Supplied,-0.04,-0.01,75.0,2019-04-22
8,MGTI,MGT Capital Investments Inc,Time Not Supplied,-0.04,-0.01,75.0,2019-05-17
27,MGY,Magnolia Oil & Gas Corp,TAS,0.14,0.08,-42.86,2019-05-07
37,MGYR,Magyar Bancorp Inc,Time Not Supplied,,,,2019-04-23
45,MHGU,Meritage Hospitality Group Inc,Time Not Supplied,,,,2019-04-16
66,MHH,Mastech Digital Inc,TAS,,,,2019-05-01
41,MHK,Mohawk Industries Inc,TAS,2.08,2.13,2.4,2019-04-25
76,MHLD,Maiden Holdings Ltd,TAS,,-0.32,,2019-05-10
64,MHO,M/I Homes Inc,TAS,0.62,0.64,3.23,2019-04-24
79,MIC,Macquarie Infrastructure Corp,TAS,0.71,0.79,11.27,2019-05-01
51,MICR,Micron Solutions Inc,Time Not Supplied,,,,2019-05-15
66,MICT,MICT Inc,TAS,,,,2019-04-01
36,MICT,MICT Inc,TAS,,,,2019-05-20
94,MIDD,Middleby Corp,TAS,1.35,1.38,2.22,2019-05-08
8,MIK,Michaels Companies Inc,Before Market Open,0.31,0.31,,2019-06-06
0,MIME,Mimecast Ltd,TAS,0.08,0.07,-12.5,2019-05-13
7,MIND,Mitcham Industries Inc,TAS,-0.09,-0.38,-322.22,2019-04-03
21,MIND,Mitcham Industries Inc,After Market Close,-0.19,-0.24,-26.32,2019-06-05
8,MINDP,Mitcham Industries Inc,TAS,,,,2019-04-03
23,MINDP,Mitcham Industries Inc,After Market Close,,,,2019-06-05
61,MINI,Mobile Mini Inc,TAS,0.38,0.41,7.89,2019-04-22
64,MITK,Mitek Systems Inc,TAS,0.06,0.07,16.67,2019-05-01
33,MITT,AG Mortgage Investment Trust Inc,TAS,0.5,0.47,-6.0,2019-05-02
82,MJNA,Medical Marijuana Inc,Before Market Open,,,,2019-04-18
10,MKC,McCormick & Company Inc,TAS,1.08,1.16,7.41,2019-06-27
20,MKL,Markel Corp,TAS,9.87,7.91,-19.86,2019-04-30
26,MKRS,Mikros Systems Corp,After Market Close,,,,2019-04-01
6,MKRS,Mikros Systems Corp,After Market Close,,,,2019-05-17
4,MKSI,MKS Instruments Inc,TAS,1.07,1.12,4.67,2019-04-29
65,MKTX,Marketaxess Holdings Inc,TAS,1.37,1.39,1.46,2019-04-24
11,MLAB,Mesa Laboratories Inc,Before Market Open,1.08,0.34,-68.52,2019-06-03
78,MLCO,Melco Resorts & Entertainment Ltd,Before Market Open,0.23,0.25,8.7,2019-05-07
14,MLHR,Herman Miller Inc,TAS,0.77,0.88,14.29,2019-06-26
36,MLI,Mueller Industries Inc,TAS,0.57,0.28,-50.88,2019-04-23
42,MLM,Martin Marietta Materials Inc,TAS,0.34,0.68,100.0,2019-04-30
53,MLNT,Melinta Therapeutics Inc,After Market Close,-2.88,-2.34,18.75,2019-05-06
62,MLNX,Mellanox Technologies Ltd,After Market Close,1.45,1.59,9.66,2019-04-16
99,MLP,Maui Land & Pineapple Company Inc,Before Market Open,,,,2019-04-24
25,MLSS,Milestone Scientific Inc,Before Market Open,-0.04,-0.02,50.0,2019-04-02
39,MLSS,Milestone Scientific Inc,Before Market Open,-0.04,-0.02,50.0,2019-05-15
17,MLVF,Malvern Bancorp Inc,Before Market Open,0.36,0.26,-27.78,2019-04-26
50,MLVF,Malvern Bancorp Inc,Before Market Open,0.36,0.26,-27.78,2019-05-01
39,MMAC,MMA Capital Holdings Inc,TAS,,,,2019-05-10
13,MMC,Marsh & McLennan Companies Inc,TAS,1.45,1.52,4.83,2019-04-25
54,MMI,Marcus & Millichap Inc,TAS,0.42,0.4,-4.76,2019-05-07
88,MMLP,Martin Midstream Partners LP,TAS,0.22,-0.09,-140.91,2019-04-24
1,MMM,3M Co,TAS,2.49,2.23,-10.44,2019-04-25
31,MMMB,MamaMancini's Holdings Inc,Before Market Open,0.01,0.01,,2019-04-23
9,MMMB,MamaMancini's Holdings Inc,After Market Close,0.01,0.01,,2019-06-14
39,MMND,Mastermind Inc,Time Not Supplied,,,,2019-05-20
96,MMP,Magellan Midstream Partners LP,TAS,0.99,0.91,-8.08,2019-05-01
34,MMSI,Merit Medical Systems Inc,TAS,0.36,0.37,2.78,2019-04-23
64,MMYT,MakeMyTrip Ltd,Before Market Open,-0.44,-0.29,34.09,2019-05-16
49,MN,Manning & Napier Inc,TAS,0.04,0.03,-25.0,2019-04-30
19,MNDO,Mind CTI Ltd,TAS,,,,2019-05-20
23,MNKD,MannKind Corp,TAS,-0.1,-0.08,20.0,2019-05-07
2,MNOV,MediciNova Inc,After Market Close,-0.1,-0.11,-10.0,2019-04-25
23,MNR,Monmouth Real Estate Investment Corp,TAS,0.21,0.26,23.81,2019-05-09
30,MNRO,Monro Inc,TAS,0.51,0.5,-1.96,2019-05-21
77,MNST,Monster Beverage Corp,TAS,0.42,0.5,19.05,2019-05-02
33,MNTX,Manitex International Inc,TAS,,0.06,,2019-05-06
13,MO,Altria Group Inc,TAS,0.92,0.9,-2.17,2019-04-25
8,MOBL,MobileIron Inc,TAS,-0.05,-0.06,-20.0,2019-04-25
32,MOBQ,Mobiquity Technologies Inc,After Market Close,,,,2019-05-01
15,MOD,Modine Manufacturing Co,TAS,0.38,0.4,5.26,2019-05-22
50,MODN,Model N Inc,TAS,-0.03,0.01,133.33,2019-05-07
