,Symbol,Company,Earnings Call Time,EPS Estimate,Reported EPS,Surprise(%),Earnings Date
7,ASPU,Aspen Group Inc,After Market Close,-0.11,-0.13,-18.18,2019-03-11
16,ASRT,Assertio Therapeutics Inc,After Market Close,0.2,0.3,50.0,2019-03-07
1,ASRV,Ameriserv Financial Inc,Before Market Open,,,,2019-01-22
3,ASTC,Astrotech Corp,Time Not Supplied,,,,2019-02-12
3,ASTE,Astec Industries Inc,TAS,0.57,0.61,7.02,2019-03-01
19,ASUR,Asure Software Inc,TAS,0.14,0.15,7.14,2019-03-14
13,ASYS,Amtech Systems Inc,TAS,-0.2,-0.17,15.0,2019-02-07
11,ATAX,America First Multifamily Investors LP,TAS,0.06,0.17,183.33,2019-02-28
6,ATEC,Alphatec Holdings Inc,TAS,-0.16,-0.24,-50.0,2019-03-07
16,ATEN,A10 Networks Inc,TAS,0.01,0.05,400.0,2019-02-07
10,ATGE,Adtalem Global Education Inc,TAS,0.73,0.74,1.37,2019-02-07
0,ATGN,Altigen Communications Inc,TAS,,,,2019-01-23
13,ATH,Athene Holding Ltd,TAS,1.2,1.23,2.5,2019-02-25
3,ATHM,Autohome Inc,TAS,1.11,1.34,20.72,2019-02-26
1,ATHN,athenahealth Inc,After Market Close,1.17,,,2019-02-01
5,ATHX,Athersys Inc,TAS,-0.08,-0.08,,2019-03-14
2,ATI,Allegheny Technologies Inc,TAS,0.35,0.31,-11.43,2019-01-22
14,ATKR,Atkore International Group Inc,TAS,0.7,0.74,5.71,2019-02-06
1,ATLO,Ames National Corp,Time Not Supplied,,,,2019-01-18
2,ATNI,ATN International Inc,TAS,0.02,0.07,250.0,2019-02-20
4,ATNM,Actinium Pharmaceuticals Inc,Time Not Supplied,-0.05,-0.05,,2019-03-19
5,ATNX,Athenex Inc,TAS,-0.2,-0.41,-105.0,2019-03-11
6,ATNX,Athenex Inc,Before Market Open,-0.2,-0.41,-105.0,2019-03-11
17,ATO,Atmos Energy Corp,TAS,1.33,1.38,3.76,2019-02-05
14,ATOM,Atomera Inc,Time Not Supplied,-0.2,-0.22,-10.0,2019-02-12
15,ATOM,Atomera Inc,TAS,-0.2,-0.22,-10.0,2019-02-12
7,ATOS,Atossa Genetics Inc,TAS,-0.62,-0.5,19.35,2019-03-28
7,ATR,Aptargroup Inc,TAS,0.85,0.92,8.24,2019-02-20
16,ATRC,AtriCure Inc,TAS,-0.17,-0.09,47.06,2019-02-28
14,ATRI,Atrion Corp,After Market Close,,,,2019-02-26
11,ATRO,Astronics Corp,TAS,0.36,0.37,2.78,2019-02-21
12,ATRS,Antares Pharma Inc,TAS,-0.02,0.04,300.0,2019-02-28
25,ATSG,Air Transport Services Group Inc,TAS,0.35,0.36,2.86,2019-02-28
3,ATTO,Atento SA,TAS,0.18,0.21,16.67,2019-03-19
9,ATUS,Altice USA Inc,TAS,0.1,0.3,200.0,2019-02-21
10,ATUS,Altice USA Inc,TAS,0.1,0.3,200.0,2019-02-21
23,ATV,Acorn International Inc,Before Market Open,,,,2019-03-07
2,ATVI,Activision Blizzard Inc,TAS,1.28,1.29,0.78,2019-02-12
0,ATXI,Avenue Therapeutics Inc,Time Not Supplied,-0.47,-0.37,21.28,2019-03-01
1,ATXI,Avenue Therapeutics Inc,Time Not Supplied,-0.47,-0.37,21.28,2019-03-12
18,AUBN,Auburn National Bancorporation Inc,Time Not Supplied,,,,2019-01-29
85,AUMN,Golden Minerals Co,TAS,,,,2019-02-28
15,AUTL,Autolus Therapeutics PLC,After Market Close,-0.66,-0.52,21.21,2019-02-25
4,AUTO,AutoWeb Inc,TAS,-0.18,-0.24,-33.33,2019-03-07
5,AVA,Avista Corp,TAS,0.65,0.7,7.69,2019-02-08
7,AVAV,AeroVironment Inc,TAS,0.14,0.35,150.0,2019-03-05
10,AVB,AvalonBay Communities Inc,TAS,1.14,2.79,144.74,2019-02-04
2,AVCO,Avalon Globocare Corp,Time Not Supplied,,,,2019-03-26
2,AVD,American Vanguard Corp,TAS,0.22,0.25,13.64,2019-03-11
8,AVD,American Vanguard Corp,After Market Close,0.22,0.25,13.64,2019-03-11
18,AVDL,Avadel Pharmaceuticals PLC,TAS,-2.34,0.06,102.56,2019-03-14
2,AVDR,Avedro Inc,After Market Close,-0.5,-4.59,-818.0,2019-03-21
29,AVGO,Broadcom Inc,TAS,5.23,5.55,6.12,2019-03-14
5,AVGR,Avinger Inc,TAS,-2.9,-3.1,-6.9,2019-03-06
9,AVID,Avid Technology Inc,TAS,0.16,0.29,81.25,2019-03-14
5,AVLR,Avalara Inc,After Market Close,-0.19,-0.19,,2019-02-13
7,AVNS,Avanos Medical Inc,TAS,0.23,0.33,43.48,2019-02-26
12,AVNW,Aviat Networks Inc,TAS,,,,2019-02-11
11,AVP,Avon Products Inc,TAS,0.07,0.07,,2019-02-14
4,AVRO,AVROBIO Inc,TAS,-0.57,-0.67,-17.54,2019-03-25
16,AVT,Avnet Inc,TAS,1.04,1.04,,2019-01-24
13,AVX,AVX Corp,TAS,0.35,0.44,25.71,2019-01-24
14,AVXL,Anavex Life Sciences Corp,TAS,-0.13,-0.16,-23.08,2019-02-07
3,AVY,Avery Dennison Corp,TAS,1.5,1.52,1.33,2019-01-30
5,AVYA,Avaya Holdings Corp,TAS,0.88,0.98,11.36,2019-02-11
3,AWF,AllianceBernstein Global High Income Fund Inc,Time Not Supplied,,,,2019-02-22
2,AWI,Armstrong World Industries Inc,TAS,0.83,0.8,-3.61,2019-02-25
2,AWK,American Water Works Company Inc,TAS,0.69,0.69,,2019-02-19
8,AWR,American States Water Co,After Market Close,0.38,0.37,-2.63,2019-02-25
5,AWRE,Aware Inc,TAS,,,,2019-02-12
6,AWX,Avalon Holdings Corp,After Market Close,,,,2019-03-14
8,AX,Axos Financial Inc,TAS,0.63,0.62,-1.59,2019-01-29
8,AXAS,Abraxas Petroleum Corp,TAS,0.04,0.02,-50.0,2019-03-13
3,AXDX,Accelerate Diagnostics Inc,TAS,-0.41,-0.41,,2019-02-19
14,AXE,Anixter International Inc,TAS,1.45,1.53,5.52,2019-01-29
16,AXGN,AxoGen Inc,TAS,-0.05,-0.09,-80.0,2019-02-26
2,AXL,American Axle & Manufacturing Holdings Inc,TAS,0.41,0.45,9.76,2019-02-15
8,AXNX,Axonics Modulation Technologies Inc,After Market Close,-0.32,-0.5,-56.25,2019-03-05
0,AXP,American Express Co,TAS,1.8,1.74,-3.33,2019-01-17
0,AXR,AMREP Corp,Time Not Supplied,,,,2019-03-13
2,AXS,AXIS Capital Holdings Ltd,TAS,-1.26,-1.77,-40.48,2019-01-30
8,AXSM,Axsome Therapeutics Inc,TAS,-0.3,-0.32,-6.67,2019-03-14
7,AXTA,Axalta Coating Systems Ltd,TAS,0.32,0.34,6.25,2019-01-30
8,AXTI,AXT Inc,TAS,,-0.03,,2019-02-20
22,AY,Atlantica Yield PLC,TAS,-0.34,-0.79,-132.35,2019-02-28
1,AYI,Acuity Brands Inc,TAS,2.14,2.32,8.41,2019-01-09
8,AYR,Aircastle Ltd,TAS,1.45,1.43,-1.38,2019-02-12
17,AYSI,Alloy Steel International Inc,Before Market Open,,,,2019-03-14
13,AYX,Alteryx Inc,TAS,-0.02,-0.01,50.0,2019-02-27
4,AZO,Autozone Inc,TAS,12.21,13.47,10.32,2019-02-26
1,AZPN,Aspen Technology Inc,TAS,0.62,0.92,48.39,2019-01-23
4,AZRE,Azure Power Global Ltd,TAS,-0.12,0.05,141.67,2019-02-12
1,AZZ,AZZ Inc,TAS,0.61,,,2019-01-08
7,B,Barnes Group Inc,TAS,0.82,0.84,2.44,2019-02-22
44,BA,Boeing Co,TAS,4.57,5.48,19.91,2019-01-30
6,BABA,Alibaba Group Holding Ltd,Before Market Open,1.68,1.81,7.74,2019-01-30
14,BABB,BAB Inc,Time Not Supplied,,,,2019-02-01
28,BABB,BAB Inc,Time Not Supplied,,,,2019-02-06
1,BAC,Bank of America Corp,TAS,0.63,0.7,11.11,2019-01-16
0,BAH,Booz Allen Hamilton Holding Corp,TAS,0.59,0.72,22.03,2019-02-01
19,BANC,Banc of California Inc,TAS,0.23,0.18,-21.74,2019-01-24
17,BAND,Bandwidth Inc,After Market Close,-0.29,-0.04,86.21,2019-02-13
14,BANF,BancFirst Corp,After Market Close,0.94,0.98,4.26,2019-01-17
36,BANR,Banner Corp,TAS,1.04,1.09,4.81,2019-01-23
9,BANX,StoneCastle Financial Corp,TAS,0.4,-0.09,-122.5,2019-02-28
71,BAP,Credicorp Ltd,After Market Close,4.04,3.58,-11.39,2019-02-06
36,BAS,Basic Energy Services Inc,TAS,-1.37,-0.74,45.99,2019-02-28
35,BASI,Bioanalytical Systems Inc,TAS,,,,2019-02-14
21,BAX,Baxter International Inc,TAS,0.73,0.78,6.85,2019-01-31
8,BAYK,Bay Banks of Virginia Inc,Time Not Supplied,0.08,0.1,25.0,2019-01-25
18,BAYK,Bay Banks of Virginia Inc,Time Not Supplied,0.08,0.1,25.0,2019-02-06
2,BBBY,Bed Bath & Beyond Inc,TAS,0.17,0.18,5.88,2019-01-09
54,BBCP,Concrete Pumping Holdings Inc,Time Not Supplied,,,,2019-01-29
21,BBCP,Concrete Pumping Holdings Inc,Time Not Supplied,,,,2019-03-18
35,BBDC,Barings BDC Inc,TAS,0.14,0.16,14.29,2019-02-27
15,BBGI,Beasley Broadcast Group Inc,TAS,0.32,0.08,-75.0,2019-02-11
12,BBOX,Black Box Corp,After Market Close,,,,2019-02-04
25,BBSI,Barrett Business Services Inc,TAS,1.57,2.21,40.76,2019-02-26
1,BBW,Build-A-Bear Workshop Inc,Before Market Open,0.35,-0.72,-305.71,2019-02-15
2,BBW,Build-A-Bear Workshop Inc,TAS,0.35,-0.72,-305.71,2019-03-13
24,BBY,Best Buy Co Inc,TAS,2.57,2.72,5.84,2019-02-27
24,BC,Brunswick Corp,TAS,0.9,0.98,8.89,2019-01-31
19,BCBP,BCB Bancorp Inc,Time Not Supplied,0.31,0.31,,2019-01-31
24,BCC,Boise Cascade Co,TAS,0.06,-1.85,-3183.33,2019-02-26
2,BCDA,BioCardia Inc,Time Not Supplied,,,,2019-03-22
22,BCEI,Bonanza Creek Energy Inc,After Market Close,1.15,1.32,14.78,2019-02-27
33,BCEI,Bonanza Creek Energy Inc,TAS,1.15,1.32,14.78,2019-02-28
7,BCLI,Brainstorm Cell Therapeutics Inc,Time Not Supplied,-0.14,-0.27,-92.86,2019-03-29
29,BCML,BayCom Corp,Time Not Supplied,0.35,0.39,11.43,2019-01-29
19,BCO,Brinks Co,TAS,1.01,1.05,3.96,2019-02-06
33,BCOR,Blucora Inc,TAS,-0.18,-0.16,11.11,2019-02-14
20,BCOV,Brightcove Inc,TAS,-0.03,,100.0,2019-02-13
45,BCPC,Balchem Corp,TAS,0.69,0.77,11.59,2019-02-28
25,BCRH,Blue Capital Reinsurance Holdings Ltd,TAS,-3.0,-2.84,5.33,2019-01-30
8,BCRX,BioCryst Pharmaceuticals Inc,TAS,-0.25,-0.25,,2019-03-04
51,BCSF,Bain Capital Specialty Finance Inc,TAS,0.39,0.41,5.13,2019-02-28
15,BDC,Belden Inc,TAS,1.63,1.66,1.84,2019-02-20
12,BDGE,Bridge Bancorp Inc,Time Not Supplied,0.67,0.7,4.48,2019-01-28
37,BDN,Brandywine Realty Trust,TAS,0.1,0.68,580.0,2019-01-30
24,BDSI,BioDelivery Sciences International Inc,After Market Close,-0.1,-0.08,20.0,2019-03-14
8,BDX,Becton Dickinson and Co,TAS,2.61,2.7,3.45,2019-02-05
24,BE,Bloom Energy Corp,After Market Close,-0.18,-0.12,33.33,2019-02-06
33,BEAT,BioTelemetry Inc,TAS,0.43,0.56,30.23,2019-02-21
35,BEAT,BioTelemetry Inc,TAS,0.43,0.56,30.23,2019-02-21
9,BEBE,bebe stores inc,Time Not Supplied,,,,2019-02-15
27,BECN,Beacon Roofing Supply Inc,TAS,0.55,0.6,9.09,2019-02-07
10,BEDU,Bright Scholar Education Holdings Ltd,TAS,0.19,0.19,,2019-01-18
92,BEN,Franklin Resources Inc,TAS,0.65,0.54,-16.92,2019-01-30
5,BERY,Berry Global Group Inc,TAS,0.76,0.77,1.32,2019-02-01
16,BEST,BEST Inc,TAS,-0.01,0.01,200.0,2019-03-05
19,BFAM,Bright Horizons Family Solutions Inc,TAS,0.84,0.9,7.14,2019-02-12
10,BFC,Bank First National Corp,Time Not Supplied,0.88,0.91,3.41,2019-01-23
24,BFIN,BankFinancial Corp,TAS,0.23,0.44,91.3,2019-01-22
35,BFS,Saul Centers Inc,After Market Close,,,,2019-02-26
48,BFST,Business First Bancshares Inc,Time Not Supplied,0.38,0.38,,2019-01-29
26,BG,Bunge Ltd,TAS,0.2,0.08,-60.0,2019-02-21
39,BGCP,BGC Partners Inc,TAS,0.15,0.14,-6.67,2019-02-14
0,BGFV,Big 5 Sporting Goods Corp,TAS,-0.16,-0.16,,2019-02-26
27,BGG,Briggs & Stratton Corp,TAS,0.25,0.2,-20.0,2019-01-23
32,BGS,B&G Foods Inc,TAS,0.5,0.34,-32.0,2019-02-26
11,BGSF,BG Staffing Inc,TAS,0.39,0.47,20.51,2019-03-12
48,BHB,Bar Harbor Bankshares,Time Not Supplied,,,,2019-01-24
33,BHBK,Blue Hills Bancorp Inc,After Market Close,0.28,0.28,,2019-01-23
36,BHE,Benchmark Electronics Inc,TAS,0.35,0.41,17.14,2019-02-07
21,BHF,Brighthouse Financial Inc,TAS,1.56,1.56,,2019-02-12
32,BHLB,Berkshire Hills Bancorp Inc,TAS,0.66,0.63,-4.55,2019-01-24
31,BHR,Braemar Hotel & Resorts Inc,Before Market Open,-0.48,-0.44,8.33,2019-02-27
31,BIDU,Baidu Inc,After Market Close,1.75,1.96,12.0,2019-02-21
7,BIG,Big Lots Inc,TAS,2.3,2.68,16.52,2019-03-08
28,BIIB,Biogen Inc,Before Market Open,6.73,6.99,3.86,2019-01-29
33,BILI,Bilibili Inc,After Market Close,-0.1,-0.07,30.0,2019-02-27
27,BIMT,Bitmis Corp,Time Not Supplied,,,,2019-01-29
29,BIMT,Bitmis Corp,Time Not Supplied,,,,2019-02-27
37,BIMT,Bitmis Corp,Time Not Supplied,,,,2019-02-28
53,BIO,Bio Rad Laboratories Inc,TAS,1.7,2.13,25.29,2019-02-28
15,BIOC,Biocept Inc,TAS,-1.41,-1.43,-1.42,2019-03-28
14,BIOL,BIOLASE Inc,TAS,-0.16,-0.13,18.75,2019-03-05
36,BIOQ,Bioqual Inc,Time Not Supplied,,,,2019-01-22
4,BIOS,BioScrip Inc,TAS,-0.03,-0.14,-366.67,2019-03-15
19,BIOX,Bioceres Crop Solutions Corp,Time Not Supplied,,,,2019-01-23
9,BIOX,Bioceres Crop Solutions Corp,Time Not Supplied,,,,2019-03-19
8,BITA,Bitauto Holdings Ltd,Before Market Open,0.22,0.21,-4.55,2019-03-19
10,BJ,BJ's Wholesale Club Holdings Inc,TAS,0.36,0.44,22.22,2019-03-06
28,BJRI,BJ's Restaurants Inc,TAS,0.51,0.49,-3.92,2019-02-21
7,BK,Bank of New York Mellon Corp,TAS,0.92,0.99,7.61,2019-01-16
16,BKCC,BlackRock Capital Investment Corp,TAS,0.17,0.16,-5.88,2019-03-06
18,BKD,Brookdale Senior Living Inc,TAS,-0.27,0.7,359.26,2019-02-13
5,BKE,Buckle Inc,TAS,0.85,0.84,-1.18,2019-03-15
13,BKEP,Blueknight Energy Partners LP,TAS,-0.12,-1.36,-1033.33,2019-03-11
7,BKFG,BKF Capital Group Inc,After Market Close,,,,2019-03-20
24,BKH,Black Hills Corp,TAS,0.92,1.05,14.13,2019-02-07
24,BKI,Black Knight Inc,TAS,0.47,0.5,6.38,2019-02-13
34,BKNG,Booking Holdings Inc,TAS,19.42,22.49,15.81,2019-02-27
39,BKOR,Oak Ridge Financial Services Inc,After Market Close,,,,2019-02-04
3,BKSC,Bank of South Carolina,Time Not Supplied,,,,2019-01-10
5,BKTI,BK Technologies Inc,After Market Close,,,,2019-03-04
26,BKU,BankUnited Inc,TAS,0.61,0.6,-1.64,2019-01-23
13,BKUH,Bakhu Holdings Corp,Time Not Supplied,,,,2019-03-29
31,BL,Blackline Inc,TAS,0.01,0.03,200.0,2019-02-14
22,BLBD,Blue Bird Corp,After Market Close,-0.03,0.05,266.67,2019-02-06
23,BLBD,Blue Bird Corp,TAS,-0.03,0.05,266.67,2019-02-06
10,BLCM,Bellicum Pharmaceuticals Inc,TAS,-5.56,-6.3,-13.31,2019-03-12
86,BLD,TopBuild Corp,TAS,1.19,1.2,0.84,2019-02-26
48,BLDR,Builders FirstSource Inc,TAS,0.42,0.46,9.52,2019-02-28
31,BLFS,BioLife Solutions Inc,TAS,0.04,0.04,,2019-03-14
34,BLFS,BioLife Solutions Inc,TAS,0.04,0.04,,2019-03-14
38,BLIN,Bridgeline Digital Inc,TAS,,,,2019-02-14
2,BLK,BlackRock Inc,TAS,6.27,6.08,-3.03,2019-01-16
25,BLKB,Blackbaud Inc,TAS,0.55,0.65,18.18,2019-02-06
27,BLL,Ball Corp,TAS,0.56,0.55,-1.79,2019-01-31
37,BLMN,Bloomin' Brands Inc,TAS,0.26,0.3,15.38,2019-02-14
26,BLMT,BSB Bancorp Inc,After Market Close,,,,2019-02-07
26,BLPH,Bellerophon Therapeutics Inc,TAS,-1.95,-1.05,46.15,2019-03-14
25,BLUE,bluebird bio Inc,TAS,-2.86,-2.72,4.9,2019-02-21
34,BLX,Banco Latinoamericano de Comercio Exterior SA,TAS,0.43,0.52,20.93,2019-02-28
42,BMCH,BMC Stock Holdings Inc,TAS,0.29,0.48,65.52,2019-02-28
22,BMI,Badger Meter Inc,TAS,0.36,0.4,11.11,2019-02-05
2,BMNM,Bimini Capital Management Inc,TAS,,,,2019-03-20
3,BMRA,Biomerica Inc,TAS,-0.05,-0.05,,2019-01-15
17,BMRC,Bank of Marin Bancorp,TAS,0.61,0.69,13.11,2019-01-28
32,BMRN,Biomarin Pharmaceutical Inc,TAS,-0.25,-0.02,92.0,2019-02-21
5,BMTC,Bryn Mawr Bank Corp,TAS,0.8,0.84,5.0,2019-01-17
28,BMY,Bristol-Myers Squibb Co,TAS,0.85,0.94,10.59,2019-01-24
24,BNCC,BNCCorp Inc,Time Not Supplied,,,,2019-01-30
18,BNED,Barnes & Noble Education Inc,TAS,0.1,0.02,-80.0,2019-03-05
19,BNFT,Benefitfocus Inc,TAS,0.1,0.14,40.0,2019-02-26
32,BNGO,Bionano Genomics Inc,TAS,-0.46,-0.62,-34.78,2019-03-14
20,BNKL,Bionik Laboratories Corp,Before Market Open,,,,2019-02-11
6,BNSO,Bonso Electronics International Inc,After Market Close,,,,2019-03-29
11,BOCH,Bank of Commerce Holdings,Time Not Supplied,0.24,0.21,-12.5,2019-01-18
16,BOH,Bank of Hawaii Corp,TAS,1.35,1.3,-3.7,2019-01-28
7,BOJA,Bojangles Inc,After Market Close,,,,2019-03-04
46,BOKF,BOK Financial Corp,TAS,1.28,1.5,17.19,2019-01-30
14,BOLD,Audentes Therapeutics Inc,TAS,-0.91,-0.84,7.69,2019-02-27
12,BOMN,Boston Omaha Corp,After Market Close,,,,2019-03-18
5,BONL,Bonal International Inc,Time Not Supplied,,,,2019-02-15
6,BONTQ,Bon-Ton Stores Inc,Before Market Open,,,,2019-03-01
8,BOOM,DMC Global Inc,TAS,0.36,0.46,27.78,2019-02-21
28,BOOT,Boot Barn Holdings Inc,TAS,0.66,0.66,,2019-02-05
35,BORT,Botetourt Bankshares Inc,Before Market Open,,,,2019-01-31
22,BOSC,BOS Better Online Solutions Ltd,TAS,,,,2019-02-25
26,BOTJ,Bank of the James,Time Not Supplied,,,,2019-01-25
32,BOX,Box Inc,TAS,0.02,0.06,200.0,2019-02-27
9,BOXL,BOXLIGHT Corp,After Market Close,-0.14,-0.06,57.14,2019-03-28
31,BPFH,Boston Private Financial Holdings Inc,TAS,0.23,0.26,13.04,2019-01-30
22,BPMC,Blueprint Medicines Corp,TAS,-1.76,-1.83,-3.98,2019-02-26
46,BPMP,Bp Midstream Partners LP,TAS,0.36,0.35,-2.78,2019-02-28
21,BPMX,BioPharmX Corp,Time Not Supplied,-0.5,-0.25,50.0,2019-03-14
91,BPOP,Popular Inc,TAS,1.4,1.34,-4.29,2019-01-23
33,BPR,Brookfield Property Reit Inc,Before Market Open,,,,2019-02-07
42,BPRN,Bank Of Princeton,Time Not Supplied,0.56,0.55,-1.79,2019-01-29
3,BPTH,Bio Path Holdings Inc,Before Market Open,-4.0,-4.0,,2019-03-20
4,BPTH,Bio Path Holdings Inc,TAS,-4.0,-4.0,,2019-03-20
25,BR,Broadridge Financial Solutions Inc,TAS,0.71,0.56,-21.13,2019-02-07
28,BRBW,Brunswick Bancorp,Time Not Supplied,,,,2019-01-30
36,BRC,Brady Corp,TAS,0.52,0.55,5.77,2019-02-21
7,BREW,Craft Brew Alliance Inc,After Market Close,0.01,-0.03,-400.0,2019-03-06
13,BREW,Craft Brew Alliance Inc,TAS,0.01,-0.03,-400.0,2019-03-07
41,BRG,Bluerock Residential Growth REIT Inc,TAS,-0.44,-0.55,-25.0,2019-02-14
30,BRKL,Brookline Bancorp Inc,TAS,0.27,0.26,-3.7,2019-01-30
19,BRKR,Bruker Corp,TAS,0.54,0.54,,2019-02-11
19,BRKS,Brooks Automation Inc,TAS,0.12,0.17,41.67,2019-02-05
19,BRN,Barnwell Industries Inc,Time Not Supplied,,,,2019-02-13
30,BRO,Brown & Brown Inc,After Market Close,0.27,0.26,-3.7,2019-01-28
4,BRT,BRT Apartments Corp,Time Not Supplied,-0.2,0.51,355.0,2019-02-07
16,BRX,Brixmor Property Group Inc,TAS,0.14,0.26,85.71,2019-02-11
34,BRY,Berry Petroleum Corp,TAS,0.44,0.41,-6.82,2019-03-07
6,BSET,Bassett Furniture Industries Inc,Before Market Open,0.37,0.17,-54.05,2019-01-17
17,BSFO,Bank of San Francisco,Time Not Supplied,,,,2019-02-04
37,BSIG,Brightsphere Investment Group PLC,TAS,0.38,0.43,13.16,2019-02-07
19,BSM,Black Stone Minerals LP,TAS,0.27,0.72,166.67,2019-02-25
20,BSQR,Bsquare Corp,TAS,,,,2019-02-25
17,BSRR,Sierra Bancorp,Before Market Open,0.54,0.51,-5.56,2019-01-22
10,BSTG,Biostage Inc,TAS,,,,2019-03-28
32,BSVN,Bank7 Corp,Time Not Supplied,0.42,0.57,35.71,2019-01-30
20,BSX,Boston Scientific Corp,TAS,,-0.01,,2019-02-06
24,BTAI,BioXcel Therapeutics Inc,TAS,-0.39,-0.46,-17.95,2019-03-07
14,BTN,Ballantyne Strong Inc,TAS,,,,2019-03-11
74,BTU,Peabody Energy Corp,TAS,0.62,2.2,254.84,2019-02-06
7,BUKS,Butler National Corp,TAS,,,,2019-03-19
36,BURCA,Burnham Holdings Inc,Time Not Supplied,,,,2019-02-14
25,BURL,Burlington Stores Inc,TAS,2.77,2.83,2.17,2019-03-07
38,BUSE,First Busey Corp,After Market Close,0.54,0.51,-5.56,2019-01-29
32,BV,Brightview Holdings Inc,TAS,0.13,0.1,-23.08,2019-02-07
42,BWA,BorgWarner Inc,TAS,1.07,1.21,13.08,2019-02-14
52,BWB,Bridgewater Bancshares Inc,Time Not Supplied,0.23,0.25,8.7,2019-01-24
34,BWEN,Broadwind Energy Inc,TAS,-0.39,-0.31,20.51,2019-02-26
45,BWFG,Bankwell Financial Group Inc,After Market Close,0.56,0.59,5.36,2019-01-30
16,BWXT,BWX Technologies Inc,TAS,0.59,0.74,25.42,2019-02-25
34,BX,Blackstone Group LP,Before Market Open,,0.05,400.0,2019-01-31
10,BXC,BlueLinx Holdings Inc,TAS,,,,2019-03-13
6,BXG,Bluegreen Vacations Corp,Time Not Supplied,0.24,0.27,12.5,2019-02-22
23,BXMT,Blackstone Mortgage Trust Inc,After Market Close,0.65,0.69,6.15,2019-02-12
31,BXP,Boston Properties Inc,TAS,0.77,0.96,24.68,2019-01-29
18,BXS,Bancorpsouth Bank,TAS,0.54,0.51,-5.56,2019-01-23
9,BY,Byline Bancorp Inc,TAS,0.39,0.49,25.64,2019-01-25
24,BYD,Boyd Gaming Corp,TAS,1.09,1.17,7.34,2019-02-21
50,BYFC,Broadway Financial Corp,Time Not Supplied,,,,2019-02-28
15,BYFC,Broadway Financial Corp,Time Not Supplied,,,,2019-03-13
14,BZH,Beazer Homes USA Inc,TAS,0.14,0.23,64.29,2019-02-04
22,BZUN,Baozun Inc,TAS,0.56,0.51,-8.93,2019-03-06
2,C,Citigroup Inc,TAS,1.55,1.61,3.87,2019-01-14
5,CAAS,China Automotive Systems Inc,TAS,0.05,-0.09,-280.0,2019-03-28
40,CABO,Cable ONE Inc,TAS,8.06,7.34,-8.93,2019-02-27
51,CAC,Camden National Corp,TAS,0.84,0.91,8.33,2019-01-29
0,CACC,Credit Acceptance Corp,TAS,7.28,7.79,7.01,2019-01-30
82,CACI,CACI International Inc,TAS,2.28,2.71,18.86,2019-01-30
13,CADE,Cadence Bancorp,TAS,0.53,0.48,-9.43,2019-01-28
8,CAG,Conagra Brands Inc,TAS,0.49,0.51,4.08,2019-03-21
60,CAH,Cardinal Health Inc,TAS,1.09,1.29,18.35,2019-02-07
64,CAI,CAI International Inc,TAS,1.06,0.89,-16.04,2019-02-20
67,CAKE,Cheesecake Factory Inc,TAS,0.62,0.6,-3.23,2019-02-20
10,CAL,Caleres Inc,TAS,0.46,,,2019-03-21
27,CALA,Calithera Biosciences Inc,TAS,-0.49,-0.51,-4.08,2019-03-07
1,CALM,Cal-Maine Foods Inc,TAS,0.48,0.49,2.08,2019-01-04
53,CALX,Calix Inc,TAS,0.11,0.13,18.18,2019-02-05
46,CAMT,Camtek Ltd,TAS,0.16,0.17,6.25,2019-02-13
17,CANG,Cango Inc,After Market Close,0.16,0.07,-56.25,2019-03-27
45,CANN,General Cannabis Corp,Time Not Supplied,,,,2019-02-12
25,CAPL,Crossamerica Partners LP,TAS,0.14,0.22,57.14,2019-02-25
27,CAPR,Capricor Therapeutics Inc,TAS,-1.6,-1.1,31.25,2019-03-28
6,CAR,Avis Budget Group Inc,TAS,0.37,0.53,43.24,2019-02-20
21,CARA,Cara Therapeutics Inc,TAS,-0.58,-0.52,10.34,2019-03-12
67,CARB,Carbonite Inc,TAS,0.42,0.45,7.14,2019-02-07
11,CARE,Carter Bank and Trust,Time Not Supplied,,,,2019-01-24
64,CARG,CarGurus Inc,After Market Close,0.08,0.11,37.5,2019-02-28
37,CARO,Carolina Financial Corp,TAS,0.68,0.75,10.29,2019-01-25
66,CARS,Cars.com Inc,TAS,0.23,0.14,-39.13,2019-02-28
20,CART,Carolina Trust Bancshares Inc,Time Not Supplied,,,,2019-01-29
55,CASA,Casa Systems Inc,After Market Close,0.14,0.2,42.86,2019-02-21
54,CASH,Meta Financial Group Inc,TAS,0.4,0.39,-2.5,2019-01-28
16,CASI,CASI Pharmaceuticals Inc,TAS,-0.08,-0.1,-25.0,2019-03-29
16,CASM,CAS Medical Systems Inc,Before Market Open,-0.06,-0.08,-33.33,2019-03-15
74,CASS,Cass Information Systems Inc,Before Market Open,,,,2019-01-31
18,CASY,Caseys General Stores Inc,After Market Close,0.95,1.13,18.95,2019-03-11
41,CAT,Caterpillar Inc,TAS,2.99,2.55,-14.72,2019-01-28
42,CATB,Catabasis Pharmaceuticals Inc,TAS,-0.9,-1.2,-33.33,2019-03-14
11,CATC,Cambridge Bancorp,Before Market Open,,,,2019-01-23
57,CATM,Cardtronics PLC,TAS,0.37,0.47,27.03,2019-02-21
16,CATO,Cato Corp,TAS,,,,2019-03-21
56,CATS,Catasys Inc,Time Not Supplied,-0.25,-0.09,64.0,2019-03-14
7,CATY,Cathay General Bancorp,TAS,0.8,0.8,,2019-01-23
